       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     328.125	          67	         EPN	           6	   neutralSmallDark	vp12
     335.938	          67	         EPN	           7	 neutralLargeBright	vp12
     367.188	          67	         EPN	           8	 neutralSmallBright	vp12
     363.281	          67	         EPN	           1	  negativeLargeDark	vp13
     355.469	          67	         EPN	           2	  negativeSmallDark	vp13
     351.563	          67	         EPN	           3	negativeLargeBright	vp13
     355.469	          67	         EPN	           4	negativeSmallBright	vp13
     382.813	          67	         EPN	           5	   neutralLargeDark	vp13
     351.563	          67	         EPN	           6	   neutralSmallDark	vp13
     371.094	          67	         EPN	           7	 neutralLargeBright	vp13
     378.906	          67	         EPN	           8	 neutralSmallBright	vp13
     355.469	          67	         EPN	           1	  negativeLargeDark	vp14
     359.375	          67	         EPN	           2	  negativeSmallDark	vp14
     367.188	          67	         EPN	           3	negativeLargeBright	vp14
     289.063	          67	         EPN	           4	negativeSmallBright	vp14
     343.750	          67	         EPN	           5	   neutralLargeDark	vp14
     375.000	          67	         EPN	           6	   neutralSmallDark	vp14
     386.719	          67	         EPN	           7	 neutralLargeBright	vp14
     304.688	          67	         EPN	           8	 neutralSmallBright	vp14
     324.219	          67	         EPN	           1	  negativeLargeDark	vp15
     390.625	          67	         EPN	           2	  negativeSmallDark	vp15
     386.719	          67	         EPN	           3	negativeLargeBright	vp15
     292.969	          67	         EPN	           4	negativeSmallBright	vp15
     343.750	          67	         EPN	           5	   neutralLargeDark	vp15
     394.531	          67	         EPN	           6	   neutralSmallDark	vp15
     367.188	          67	         EPN	           7	 neutralLargeBright	vp15
     292.969	          67	         EPN	           8	 neutralSmallBright	vp15
     359.375	          67	         EPN	           1	  negativeLargeDark	vp16
     378.906	          67	         EPN	           2	  negativeSmallDark	vp16
     390.625	          67	         EPN	           3	negativeLargeBright	vp16
     316.406	          67	         EPN	           4	negativeSmallBright	vp16
     378.906	          67	         EPN	           5	   neutralLargeDark	vp16
     378.906	          67	         EPN	           6	   neutralSmallDark	vp16
     292.969	          67	         EPN	           7	 neutralLargeBright	vp16
     304.688	          67	         EPN	           8	 neutralSmallBright	vp16
     363.281	          67	         EPN	           1	  negativeLargeDark	vp17
     375.000	          67	         EPN	           2	  negativeSmallDark	vp17
     332.031	          67	         EPN	           3	negativeLargeBright	vp17
     285.156	          67	         EPN	           4	negativeSmallBright	vp17
     363.281	          67	         EPN	           5	   neutralLargeDark	vp17
     382.813	          67	         EPN	           6	   neutralSmallDark	vp17
     363.281	          67	         EPN	           7	 neutralLargeBright	vp17
     296.875	          67	         EPN	           8	 neutralSmallBright	vp17
     343.750	          67	         EPN	           1	  negativeLargeDark	vp18
     386.719	          67	         EPN	           2	  negativeSmallDark	vp18
     285.156	          67	         EPN	           3	negativeLargeBright	vp18
     316.406	          67	         EPN	           4	negativeSmallBright	vp18
     335.938	          67	         EPN	           5	   neutralLargeDark	vp18
     289.063	          67	         EPN	           6	   neutralSmallDark	vp18
     289.063	          67	         EPN	           7	 neutralLargeBright	vp18
