       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     250.000	          66	          N1	           6	   neutralSmallDark	vp33
     160.156	          66	          N1	           7	 neutralLargeBright	vp33
     160.156	          66	          N1	           8	 neutralSmallBright	vp33
     179.688	          66	          N1	           1	  negativeLargeDark	vp34
     222.656	          66	          N1	           2	  negativeSmallDark	vp34
     187.500	          66	          N1	           3	negativeLargeBright	vp34
     210.938	          66	          N1	           4	negativeSmallBright	vp34
     207.031	          66	          N1	           5	   neutralLargeDark	vp34
     171.875	          66	          N1	           6	   neutralSmallDark	vp34
     195.313	          66	          N1	           7	 neutralLargeBright	vp34
     203.125	          66	          N1	           8	 neutralSmallBright	vp34
     160.156	          66	          N1	           1	  negativeLargeDark	vp35
     218.750	          66	          N1	           2	  negativeSmallDark	vp35
     210.938	          66	          N1	           3	negativeLargeBright	vp35
     148.438	          66	          N1	           4	negativeSmallBright	vp35
     167.969	          66	          N1	           5	   neutralLargeDark	vp35
     234.375	          66	          N1	           6	   neutralSmallDark	vp35
     207.031	          66	          N1	           7	 neutralLargeBright	vp35
     218.750	          66	          N1	           8	 neutralSmallBright	vp35
     171.875	          66	          N1	           1	  negativeLargeDark	vp36
     191.406	          66	          N1	           2	  negativeSmallDark	vp36
     191.406	          66	          N1	           3	negativeLargeBright	vp36
     207.031	          66	          N1	           4	negativeSmallBright	vp36
     175.781	          66	          N1	           5	   neutralLargeDark	vp36
     191.406	          66	          N1	           6	   neutralSmallDark	vp36
     195.313	          66	          N1	           7	 neutralLargeBright	vp36
     199.219	          66	          N1	           8	 neutralSmallBright	vp36
     210.938	          66	          N1	           1	  negativeLargeDark	vp37
     214.844	          66	          N1	           2	  negativeSmallDark	vp37
     222.656	          66	          N1	           3	negativeLargeBright	vp37
     226.563	          66	          N1	           4	negativeSmallBright	vp37
     207.031	          66	          N1	           5	   neutralLargeDark	vp37
     230.469	          66	          N1	           6	   neutralSmallDark	vp37
     246.094	          66	          N1	           7	 neutralLargeBright	vp37
     261.719	          66	          N1	           8	 neutralSmallBright	vp37
     167.969	          66	          N1	           1	  negativeLargeDark	vp38
     187.500	          66	          N1	           2	  negativeSmallDark	vp38
     230.469	          66	          N1	           3	negativeLargeBright	vp38
     218.750	          66	          N1	           4	negativeSmallBright	vp38
     175.781	          66	          N1	           5	   neutralLargeDark	vp38
     246.094	          66	          N1	           6	   neutralSmallDark	vp38
     187.500	          66	          N1	           7	 neutralLargeBright	vp38
     203.125	          66	          N1	           8	 neutralSmallBright	vp38
     218.750	          66	          N1	           1	  negativeLargeDark	vp39
     222.656	          66	          N1	           2	  negativeSmallDark	vp39
     218.750	          66	          N1	           3	negativeLargeBright	vp39
     214.844	          66	          N1	           4	negativeSmallBright	vp39
     218.750	          66	          N1	           5	   neutralLargeDark	vp39
     218.750	          66	          N1	           6	   neutralSmallDark	vp39
     226.563	          66	          N1	           7	 neutralLargeBright	vp39
     226.563	          66	          N1	           8	 neutralSmallBright	vp39
     160.156	          66	          N1	           1	  negativeLargeDark	vp40
     175.781	          66	          N1	           2	  negativeSmallDark	vp40
     187.500	          66	          N1	           3	negativeLargeBright	vp40
     203.125	          66	          N1	           4	negativeSmallBright	vp40
     160.156	          66	          N1	           5	   neutralLargeDark	vp40
     175.781	          66	          N1	           6	   neutralSmallDark	vp40
     191.406	          66	          N1	           7	 neutralLargeBright	vp40
     183.594	          66	          N1	           8	 neutralSmallBright	vp40
     164.063	          66	          N1	           1	  negativeLargeDark	vp41
     253.906	          66	          N1	           2	  negativeSmallDark	vp41
     203.125	          66	          N1	           3	negativeLargeBright	vp41
     171.875	          66	          N1	           4	negativeSmallBright	vp41
     226.563	          66	          N1	           5	   neutralLargeDark	vp41
     179.688	          66	          N1	           6	   neutralSmallDark	vp41
     195.313	          66	          N1	           7	 neutralLargeBright	vp41
     234.375	          66	          N1	           8	 neutralSmallBright	vp41
     214.844	          66	          N1	           1	  negativeLargeDark	vp42
     214.844	          66	          N1	           2	  negativeSmallDark	vp42
     226.563	          66	          N1	           3	negativeLargeBright	vp42
     218.750	          66	          N1	           4	negativeSmallBright	vp42
     210.938	          66	          N1	           5	   neutralLargeDark	vp42
     218.750	          66	          N1	           6	   neutralSmallDark	vp42
     230.469	          66	          N1	           7	 neutralLargeBright	vp42
     238.281	          66	          N1	           8	 neutralSmallBright	vp42
