participant,bin,66.4063,70.3125,74.2188,78.125,82.0313,85.9375,89.8438,93.75,97.6563,101.5625,105.4688,109.375,113.2813,117.1875,121.0938,125,128.9063,132.8125,136.7188,140.625,144.5313,148.4375,mean
vp01,4,0.2452,0.8527,0.8127,-0.015866,-1.5202,-3.3344,-4.9355,-5.8333,-5.7857,-4.9265,-3.7462,-2.8967,-2.8838,-3.8085,-5.2874,-6.6117,-7.0789,-6.336,-4.5634,-2.3944,-0.62724,0.13323,-3.206448909
vp01,6,-9.4073,-6.1884,-2.7283,-0.062421,1.1376,0.79398,-0.58974,-2.1715,-3.1382,-3.038,-1.9339,-0.32701,1.1025,1.7983,1.55,0.54456,-0.76485,-1.8743,-2.4348,-2.3517,-1.7537,-0.87104,-1.486737318
vp01,6,-6.262,-5.8921,-4.2598,-2.008,-0.04291,0.87403,0.44291,-1.0771,-3.009,-4.5547,-5.1122,-4.4704,-2.8401,-0.73196,1.2305,2.4941,2.7113,1.8174,0.052073,-2.0915,-3.9998,-5.1267,-1.9025435
vp01,2,-2.779,-3.8053,-4.7887,-5.6478,-6.207,-6.2878,-5.8146,-4.8676,-3.6558,-2.4229,-1.341,-0.44358,0.35419,1.1619,2.009,2.7829,3.2579,3.2016,2.5012,1.244,-0.29919,-1.779,-1.528480909
vp01,4,-3.1514,-5.6238,-7.3369,-8.0212,-7.7275,-6.7997,-5.7201,-4.8955,-4.501,-4.4511,-4.5037,-4.4215,-4.1054,-3.6214,-3.1278,-2.7509,-2.4961,-2.2461,-1.8652,-1.3168,-0.71916,-0.31269,-4.077952273
vp01,8,3.8502,2.2184,-0.31639,-2.7427,-4.0653,-3.7509,-1.9093,0.84772,3.7549,6.2282,8.0173,9.1387,9.6993,9.7686,9.3799,8.6189,7.7048,6.9741,6.7411,7.1156,7.9179,8.7725,4.725615
vp01,5,4.1627,2.0016,-0.043035,-1.2969,-1.4493,-0.7028,0.33249,0.95388,0.73782,-0.21965,-1.33,-1.8224,-1.1947,0.44082,2.3191,3.3408,2.6063,-0.094062,-4.1011,-8.1365,-10.873,-11.5476,-1.177978955
vp01,5,-1.2025,-1.6019,-1.5525,-0.96292,-0.067067,0.7057,1.0059,0.80737,0.4502,0.43376,1.081,2.2882,3.527,4.1104,3.587,2.0288,0.023658,-1.6346,-2.3841,-2.2079,-1.6401,-1.4449,0.243204591
vp01,1,2.556,2.1531,1.6331,0.95069,-0.044228,-1.4216,-3.0081,-4.3627,-4.9372,-4.3446,-2.5867,-0.11346,2.3382,4.0496,4.6087,4.0322,2.6877,1.0826,-0.35544,-1.3953,-1.9928,-2.2056,-0.030719909
vp01,6,-2.9407,-1.9899,-0.53791,0.69607,1.193,0.85485,-0.010777,-0.90492,-1.4026,-1.3369,-0.81231,-0.065105,0.7187,1.5091,2.4102,3.5418,4.9079,6.3364,7.5324,8.2034,8.1915,7.5455,1.983622636
vp01,1,4.3141,3.5179,2.6202,1.8607,1.4348,1.3873,1.5663,1.6756,1.4139,0.6397,-0.52721,-1.7195,-2.4602,-2.375,-1.385,0.22595,1.9128,3.1016,3.4556,3.0265,2.2099,1.5132,1.24587
vp01,1,0.90012,0.77644,0.86068,0.93457,0.73369,0.13778,-0.69887,-1.3675,-1.3903,-0.47678,1.2882,3.4462,5.3732,6.5845,6.9703,6.8324,6.681,6.9028,7.4932,8.0121,7.8027,6.3672,3.371074091
vp01,1,-5.5003,-7.0156,-8.2106,-8.5891,-7.9067,-6.3206,-4.3451,-2.6311,-1.6918,-1.7189,-2.5693,-3.9112,-5.3931,-6.7388,-7.737,-8.156,-7.6848,-6.0049,-2.9834,1.1166,5.5528,9.2541,-4.053854545
vp01,3,-7.0508,-6.231,-4.9843,-3.7397,-2.9178,-2.6752,-2.8007,-2.8294,-2.3208,-1.1374,0.46496,1.991,3.0045,3.3928,3.4148,3.4999,3.9396,4.6561,5.2102,5.059,3.9065,1.934,0.172102727
vp01,6,9.5892,9.2696,6.854,3.213,-0.33622,-2.5944,-2.9387,-1.4851,1.0723,3.8206,5.981,7.1195,7.1692,6.326,4.9143,3.2991,1.8433,0.87138,0.60458,1.0865,2.1445,3.4323,3.238906364
vp01,6,3.639,3.3173,3.802,4.6716,5.2729,5.1099,4.1587,2.9288,2.2164,2.6658,4.3829,6.8188,9.0018,9.9978,9.3614,7.3455,4.7515,2.5034,1.1825,0.76652,0.71765,0.34393,4.316186364
vp01,8,-1.5071,-2.0167,-2.2525,-2.4439,-2.8341,-3.4738,-4.112,-4.2742,-3.4894,-1.5628,1.2567,4.3223,6.8436,8.2222,8.3038,7.4174,6.1756,5.1525,4.6056,4.384,4.0685,3.2562,1.638268182
vp01,1,1.6854,3.7148,5.6468,7.1211,7.9964,8.3704,8.4711,8.4922,8.4646,8.2349,7.5693,6.3308,4.6255,2.8336,1.4802,0.99649,1.4879,2.6287,3.7672,4.2091,3.5504,1.892,4.980404091
vp01,3,-4.911,-4.7601,-4.2809,-3.3535,-1.9087,-0.048567,1.9197,3.5709,4.535,4.6747,4.1551,3.3673,2.7398,2.5255,2.6889,2.9558,2.9821,2.5417,1.624,0.39702,-0.92856,-2.2279,0.829922409
vp01,1,-0.93471,0.17579,1.5561,2.5682,2.6709,1.6569,-0.20519,-2.2004,-3.4031,-3.0576,-0.95086,2.419,5.9849,8.5562,9.3603,8.4204,6.5648,5.0282,4.8252,6.217,8.5411,10.51,3.377415
vp01,7,1.0512,0.90215,0.3201,-0.65077,-1.7561,-2.6713,-3.1664,-3.2108,-2.9629,-2.6463,-2.4056,-2.2309,-1.9798,-1.4903,-0.71833,0.19645,0.97259,1.3247,1.1048,0.37566,-0.60551,-1.4917,-0.988139091
vp01,5,-7.6172,-7.1398,-6.0717,-4.7016,-3.4243,-2.6041,-2.4495,-2.9417,-3.8456,-4.7968,-5.4339,-5.5309,-5.0716,-4.2452,-3.3634,-2.7316,-2.5261,-2.7375,-3.1912,-3.6333,-3.8558,-3.7858,-4.168118182
vp01,5,-5.6357,-6.0034,-7.3054,-9.1168,-10.4951,-10.4504,-8.503,-5.0242,-1.1514,1.7042,2.5166,1.1336,-1.6574,-4.5263,-6.241,-6.2399,-4.8454,-3.0409,-1.9407,-2.2318,-3.844,-6.0072,-4.495709091
vp01,7,0.5135,2.2635,2.6587,1.5184,-0.61172,-2.7747,-4.0931,-4.176,-3.2487,-1.9557,-0.96996,-0.62911,-0.79529,-1.0023,-0.78532,0.0047266,1.0904,1.9199,1.9797,1.0967,-0.45639,-2.103,-0.479807427
vp01,8,-6.7171,-6.6494,-5.5748,-3.9055,-2.4832,-2.0807,-2.9362,-4.5971,-6.1706,-6.8228,-6.2435,-4.7995,-3.2914,-2.4616,-2.5579,-3.2156,-3.7188,-3.4861,-2.4781,-1.2696,-0.73534,-1.5154,-3.805010909
vp01,7,6.376,6.1834,5.9424,5.76,5.8562,6.3862,7.2646,8.12,8.4265,7.7685,6.0988,3.8331,1.7142,0.4905,0.5589,1.7671,3.4732,4.8422,5.2342,4.4898,2.9797,1.4056,4.771413636
vp01,7,1.4801,0.22833,-0.51808,-0.30229,0.74192,2.023,2.8578,2.8438,2.0393,0.86571,-0.18134,-0.82389,-1.1309,-1.4174,-1.9782,-2.8307,-3.6333,-3.8276,-2.9477,-0.91324,1.8584,4.5875,-0.04449
vp01,5,5.8738,6.9545,7.2714,7.0801,6.9166,7.225,8.0478,8.9585,9.2757,8.4362,6.3266,3.4015,0.51963,-1.4261,-1.8816,-0.84946,1.1322,3.228,4.6313,4.8454,3.8273,1.9672,4.625525909
vp01,8,5.4842,4.9397,4.739,4.5214,3.8308,2.478,0.7649,-0.60186,-0.87459,0.29723,2.6127,5.2115,7.0765,7.5327,6.5656,4.7922,3.1021,2.176,2.1587,2.6469,2.9864,2.6853,3.41479
vp01,1,2.2063,2.3751,1.9747,1.1833,0.33412,-0.26025,-0.44901,-0.29385,0.019504,0.33626,0.65207,1.1248,1.9674,3.2823,4.9246,6.4783,7.3789,7.1327,5.5325,2.7668,-0.63483,-3.998,2.001532455
vp01,7,5.5825,3.9043,1.5189,-0.64108,-1.7061,-1.2449,0.53734,2.8612,4.6922,5.1878,4.0664,1.741,-0.86618,-2.7443,-3.2593,-2.4413,-0.96072,0.20607,0.25142,-1.0649,-3.2846,-5.4531,0.312847727
vp01,5,3.2339,5.6042,7.0449,7.1871,6.1267,4.27,2.094,-0.014427,-1.7763,-2.9371,-3.1927,-2.2345,0.097438,3.6274,7.7525,11.5584,14.119,14.8399,13.6816,11.1581,8.1097,5.3616,5.259609591
vp01,7,1.2233,1.9033,0.7229,-1.8605,-4.8224,-7.0037,-7.6057,-6.5045,-4.2429,-1.7275,0.21007,1.1622,1.245,0.91175,0.62758,0.60079,0.71593,0.67412,0.25004,-0.51618,-1.3121,-1.7312,-1.230895455
vp01,4,0.31852,-0.83158,-2.2966,-3.4291,-3.6438,-2.7292,-0.96874,0.9947,2.4642,2.9945,2.5539,1.4761,0.26325,-0.6476,-1.0302,-0.88991,-0.39935,0.17897,0.55254,0.45349,-0.29613,-1.6919,-0.300179091
vp01,5,5.0079,6.031,6.9239,7.5221,7.6622,7.2627,6.3666,5.1312,3.764,2.4419,1.2577,0.23005,-0.64367,-1.3188,-1.6698,-1.5168,-0.70294,0.80684,2.8564,5.0885,7.0051,8.102,3.52764
vp01,3,-5.1832,-6.1298,-6.3012,-5.6755,-4.3552,-2.5713,-0.66776,0.94876,1.902,1.9716,1.1944,-0.10674,-1.402,-2.1391,-1.9594,-0.8504,0.83642,2.5064,3.5539,3.5898,2.5713,0.78564,-0.794608182
vp01,2,11.3687,11.0467,10.6375,10.1041,9.295,8.0372,6.286,4.2451,2.3688,1.2261,1.2746,2.6539,5.0911,7.9744,10.5748,12.3149,12.9689,12.7095,11.984,11.2768,10.8743,10.7506,8.411954545
vp01,1,-2.7306,-2.9781,-3.3394,-4.0543,-5.1144,-6.2475,-7.0547,-7.2113,-6.6215,-5.4392,-3.9566,-2.4397,-1.0266,0.27272,1.4757,2.5156,3.2111,3.3462,2.8068,1.6895,0.31314,-0.88722,-1.975925455
vp01,2,-1.9299,-2.359,-3.2485,-4.3115,-5.2095,-5.6382,-5.3967,-4.4528,-2.9705,-1.2848,0.18459,1.0667,1.1733,0.56911,-0.44908,-1.4603,-2.0711,-2.0416,-1.3501,-0.18876,1.1137,2.1901,-1.73022
vp01,6,2.1421,3.1318,4.3647,5.6903,6.804,7.4061,7.3553,6.7279,5.7538,4.6905,3.7095,2.8639,2.152,1.6039,1.3235,1.4427,1.9983,2.8186,3.5203,3.6417,2.8582,1.1669,3.780272727
vp01,5,0.8118,0.28616,-0.67673,-1.9218,-3.1127,-3.9038,-4.1461,-3.9954,-3.8287,-4.0023,-4.5918,-5.2749,-5.4499,-4.5532,-2.4094,0.58008,3.5327,5.4481,5.6728,4.2225,1.792,-0.55169,-1.185103636
vp01,5,-5.9814,-4.3147,-2.5467,-1.1996,-0.61773,-0.82279,-1.5035,-2.1559,-2.305,-1.708,-0.45497,1.0646,2.3146,2.8149,2.3189,0.89801,-1.0887,-3.1149,-4.6453,-5.2745,-4.8128,-3.3203,-1.657080909
vp01,7,0.86663,1.2569,1.2977,0.41697,-1.6418,-4.6171,-7.7654,-10.1353,-10.9713,-10.0574,-7.8364,-5.2286,-3.2335,-2.4919,-3.026,-4.2824,-5.4322,-5.7787,-5.073,-3.5849,-1.9258,-0.73744,-4.090042727
vp01,3,-0.57806,-1.7145,-2.7394,-3.6286,-4.2643,-4.4528,-4.0217,-2.9564,-1.4834,-0.027244,0.93958,1.0977,0.42671,-0.77082,-1.9908,-2.7441,-2.767,-2.1232,-1.1501,-0.27853,0.17693,0.15974,-1.585922455
vp01,7,0.21205,2.397,3.0781,2.1991,0.41785,-1.226,-1.8182,-0.99706,0.90902,3.0828,4.6417,5.0633,4.3905,3.1358,1.9576,1.2939,1.1552,1.185,0.92661,0.14684,-0.97589,-1.9173,1.329905455
vp01,2,-3.1628,-2.4151,-1.0562,0.47687,1.6647,2.1568,1.9153,1.1897,0.34981,-0.31858,-0.72437,-0.94481,-1.1031,-1.2391,-1.2706,-1.07,-0.59462,0.030997,0.54452,0.67524,0.30596,-0.4428,-0.228735591
vp01,1,1.5204,4.1543,5.5887,5.643,4.6722,3.3419,2.2882,1.8413,1.9446,2.2811,2.5099,2.4607,2.1921,1.9061,1.7895,1.8839,2.0524,2.0559,1.6747,0.81205,-0.47095,-1.9932,2.279490909
vp01,5,-2.3143,-2.4263,-2.7479,-3.3649,-4.2064,-5.051,-5.6166,-5.6899,-5.2282,-4.3742,-3.3848,-2.5113,-1.8965,-1.5448,-1.368,-1.2671,-1.1969,-1.1699,-1.2115,-1.3006,-1.348,-1.241,-2.748186364
vp01,5,-0.68015,-1.7756,-2.8847,-3.6618,-3.9156,-3.6571,-3.0593,-2.3549,-1.7313,-1.2727,-0.95958,-0.71234,-0.45024,-0.13802,0.20077,0.49718,0.66227,0.61925,0.33535,-0.15987,-0.77432,-1.3766,-1.238604545
vp01,4,-2.3049,-0.93573,0.58505,1.902,2.655,2.5795,1.6024,-0.10234,-2.1356,-3.9847,-5.1828,-5.4575,-4.8076,-3.4751,-1.8387,-0.28254,0.90366,1.5606,1.6375,1.1517,0.17229,-1.1654,-0.769236818
vp01,8,-2.7761,-1.5202,-0.21268,0.82188,1.2743,1.0082,0.12163,-1.1211,-2.4473,-3.7247,-5.0106,-6.4656,-8.1893,-10.0793,-11.8054,-12.9321,-13.1254,-12.3392,-10.8678,-9.2212,-7.8883,-7.1077,-5.618544091
vp01,5,1.633,1.3855,1.1365,1.1082,1.4331,2.1009,2.9539,3.7373,4.1949,4.1703,3.6639,2.8224,1.8687,1.0091,0.36074,-0.065605,-0.331,-0.50817,-0.62465,-0.64401,-0.49197,-0.10424,1.400399773
vp01,1,-3.0343,-4.6191,-5.1208,-4.4557,-2.8942,-0.98192,0.63465,1.432,1.2099,0.19682,-1.0014,-1.6161,-1.0337,0.91493,3.8094,6.7314,8.5871,8.5429,6.3895,2.6826,-1.4269,-4.6231,0.469271818
vp01,3,-0.55771,-2.1401,-2.9159,-2.8906,-2.2079,-1.0658,0.35376,1.9209,3.5539,5.1957,6.7926,8.2783,9.5688,10.5611,11.1512,11.2853,11.0198,10.5644,10.265,10.4961,11.49,13.1818,5.631847727
vp01,7,-1.6019,-2.4632,-3.7359,-5.4322,-7.3126,-8.9168,-9.7288,-9.4087,-7.9801,-5.8658,-3.7457,-2.2894,-1.8912,-2.5235,-3.7775,-5.0641,-5.8686,-5.9448,-5.3674,-4.4306,-3.4695,-2.708,-4.978468182
vp01,4,2.2589,1.713,1.4315,1.4663,1.7428,2.004,1.8524,0.92971,-0.85236,-3.1549,-5.2581,-6.3397,-5.8675,-3.9023,-1.1346,1.4052,2.8287,2.8148,1.7508,0.50644,-0.038323,0.54311,-0.150005591
vp01,7,-2.2826,-1.0195,0.095045,1.2002,2.374,3.5321,4.4317,4.7792,4.3822,3.2658,1.6816,0.017743,-1.345,-2.1541,-2.3265,-1.9101,-1.0117,0.24453,1.7017,3.1216,4.1581,4.4147,1.243214455
vp01,4,11.1126,10.9884,9.8932,8.1968,6.4665,5.2196,4.6964,4.7674,5.0105,4.9146,4.1159,2.5598,0.53438,-1.439,-2.7963,-3.126,-2.3022,-0.51739,1.7863,4.0602,5.821,6.7911,3.943354091
vp01,3,-0.69164,-0.844,-0.6086,0.06428,1.0937,2.3025,3.4589,4.3206,4.6842,4.4473,3.6666,2.5805,1.5627,0.99571,1.1074,1.8536,2.9093,3.7945,4.0867,3.6124,2.5186,1.1884,2.186529545
vp01,3,-1.3571,-1.2182,-0.92027,-0.71539,-0.74276,-0.93266,-1.0335,-0.7545,0.054018,1.2873,2.6025,3.5667,3.8593,3.4284,2.5293,1.6175,1.1486,1.3818,2.268,3.4748,4.5355,5.0489,1.324010818
vp01,2,0.24877,-0.63151,-1.3438,-1.531,-0.94504,0.43014,2.3735,4.5281,6.5402,8.16,9.2667,9.8385,9.9108,9.559,8.9068,8.1383,7.4686,7.074,7.021,7.235,7.5414,7.7644,5.343357273
vp01,7,-2.5623,-4.6867,-5.9276,-6.3758,-6.3356,-6.0901,-5.7287,-5.1271,-4.0803,-2.4981,-0.53053,1.4556,3.036,3.9326,4.1453,3.9359,3.6835,3.6927,4.0596,4.6727,5.3207,5.8304,-0.280810455
vp01,3,-4.6063,-3.8692,-2.918,-2.0847,-1.6862,-1.9048,-2.7159,-3.8934,-5.0959,-5.9981,-6.4091,-6.3229,-5.8859,-5.2985,-4.7065,-4.1373,-3.516,-2.7428,-1.786,-0.73069,0.23872,0.91672,-3.416034091
vp01,7,5.1219,5.5428,4.9984,3.4354,1.2545,-0.85992,-2.2816,-2.754,-2.5007,-2.0657,-1.9756,-2.4186,-3.126,-3.5257,-3.0773,-1.604,0.56298,2.7129,4.0807,4.1988,3.1035,1.2966,0.459970909
vp01,7,-0.2062,2.7871,5.0398,5.9802,5.6437,4.5578,3.3937,2.5977,2.2117,1.9572,1.51,0.78227,0.030132,-0.28034,0.23775,1.6166,3.4392,4.9952,5.6103,4.9694,3.267,1.1086,2.784036909
vp01,3,-9.432,-10.3694,-9.6236,-7.5366,-4.799,-2.1294,0.0029793,1.4716,2.3872,2.883,2.9493,2.4258,1.1475,-0.85561,-3.2428,-5.4199,-6.7598,-6.8754,-5.7968,-3.9482,-1.9411,-0.30081,-2.989229123
vp01,8,-0.50256,-1.2927,-2.3867,-3.7167,-5.198,-6.7076,-8.0847,-9.1595,-9.7854,-9.8574,-9.3159,-8.1413,-6.3636,-4.09,-1.5321,1.0022,3.1686,4.6837,5.4237,5.4596,5.0128,4.343,-2.592752727
vp01,8,-3.0796,-3.0936,-3.1601,-3.4615,-4.0182,-4.659,-5.1192,-5.2025,-4.9126,-4.4759,-4.2255,-4.4084,-5.0254,-5.8001,-6.3071,-6.2,-5.4097,-4.2052,-3.0901,-2.5729,-2.9317,-4.0823,-4.338209091
vp01,4,4.3728,2.6127,1.1575,0.3934,0.48575,1.3407,2.6571,4.0429,5.1521,5.7827,5.9074,5.6445,5.1895,4.7454,4.4783,4.5063,4.9009,5.6827,6.8013,8.1062,9.3382,10.1668,4.702961364
vp01,1,3.0061,3.8462,4.0526,3.6925,3.0412,2.4536,2.2287,2.5142,3.2744,4.314,5.3414,6.0568,6.2491,5.8751,5.0804,4.1532,3.4127,3.0734,3.1575,3.5018,3.8652,4.0904,3.921840909
vp01,3,0.079044,-0.51677,-1.0392,-1.5077,-1.8745,-2.0497,-1.9648,-1.6382,-1.1945,-0.81474,-0.64809,-0.72802,-0.95102,-1.1331,-1.1069,-0.80817,-0.30447,0.24595,0.68875,0.95922,1.1059,1.2518,-0.634055273
vp01,7,12.9322,11.816,10.3764,9.427,9.5103,10.5935,12.0478,12.9329,12.4654,10.4431,7.4031,4.4176,2.6363,2.7915,4.9046,8.325,12.0547,15.1667,17.112,17.7966,17.45,16.4057,10.86401818
vp01,7,2.1944,1.867,2.5541,3.7468,4.7164,4.8306,3.8315,1.9502,-0.18777,-1.8309,-2.4203,-1.8133,-0.31896,1.4607,2.8968,3.5849,3.4747,2.8356,2.0962,1.6546,1.7311,2.3133,1.871257727
vp01,7,-2.9398,-3.3994,-2.9237,-1.3149,1.1306,3.7255,5.6823,6.4436,5.8932,4.3577,2.4114,0.60094,-0.76323,-1.6614,-2.2626,-2.7457,-3.1534,-3.3563,-3.1324,-2.3111,-0.89684,0.88744,0.012359545
vp01,6,-0.088414,0.79419,1.4078,1.5739,1.332,0.93183,0.74693,1.1356,2.2795,4.0684,6.0837,7.7122,8.3616,7.7041,5.8404,3.2981,0.85426,-0.75778,-1.1316,-0.32767,1.1819,2.7438,2.533852091
vp01,2,2.6172,2.9905,3.7531,4.6738,5.5132,6.1242,6.4695,6.5716,6.4532,6.1156,5.5799,4.9494,4.4293,4.2621,4.6011,5.3848,6.3046,6.9054,6.788,5.8303,4.2954,2.7612,5.153336364
vp01,4,-0.010463,0.22617,0.59799,1.244,1.926,2.099,1.2396,-0.76808,-3.4474,-5.8776,-7.1224,-6.7048,-4.8492,-2.3699,-0.26462,0.75428,0.54207,-0.51122,-1.7808,-2.771,-3.3319,-3.6319,-1.5823715
vp01,2,5.6584,4.407,2.6851,1.0907,0.10879,-0.025252,0.65498,1.9117,3.4042,4.7809,5.7447,6.1097,5.8448,5.0898,4.1226,3.2591,2.7099,2.4704,2.3104,1.8923,0.97693,-0.38787,2.946330818
vp01,2,-0.65738,0.16796,0.4624,0.167,-0.40697,-0.77829,-0.59033,0.17608,1.1985,2.0231,2.3584,2.2726,2.1601,2.4884,3.4692,4.8583,6.0231,6.2549,5.1665,2.9479,0.32575,-1.7476,1.74271
vp01,8,-4.8794,-3.4448,-1.8968,-0.056553,2.138,4.4546,6.3654,7.2491,6.6952,4.7412,1.9067,-0.99816,-3.1919,-4.1998,-3.9679,-2.7796,-1.0464,0.89212,2.8567,4.7881,6.6369,8.2779,1.388209409
vp01,5,4.7284,1.2962,-1.4489,-2.5062,-1.6516,0.51958,2.96,4.7271,5.4284,5.3388,5.1579,5.5683,6.8431,8.708,10.5024,11.5305,11.3995,10.1798,8.3174,6.3798,4.7823,3.6322,5.108771818
vp01,8,-1.1213,-2.191,-2.8388,-2.9677,-2.706,-2.3928,-2.4482,-3.177,-4.5941,-6.3685,-7.927,-8.6779,-8.2612,-6.7059,-4.4175,-1.9966,0.02114,1.3744,2.1281,2.5461,2.863,3.0952,-2.580161818
vp01,8,0.21152,0.22851,1.0571,2.7253,5.0076,7.4344,9.4097,10.4229,10.2784,9.2167,7.8364,6.8233,6.6035,7.1038,7.7644,7.8262,6.7545,4.5734,1.9167,-0.25036,-1.1,-0.36618,5.067172273
vp01,3,-2.6359,-1.8097,-1.0535,-0.71486,-1.1085,-2.3439,-4.2417,-6.3985,-8.3671,-9.8378,-10.7199,-11.0836,-11.0229,-10.5437,-9.5601,-8.0048,-5.9792,-3.8171,-1.9997,-0.95059,-0.82745,-1.4399,-5.202745455
vp01,6,-0.36477,-0.762,-1.7342,-2.8158,-3.4976,-3.5185,-3.0279,-2.5169,-2.5417,-3.3915,-4.8935,-6.4773,-7.4726,-7.4657,-6.5211,-5.1427,-3.9963,-3.5554,-3.8751,-4.6165,-5.2828,-5.52,-4.044994091
vp01,8,-1.3788,0.46921,2.1159,2.5371,1.4254,-0.6313,-2.4602,-2.929,-1.547,1.2755,4.4362,6.6926,7.2567,6.1366,4.0621,2.0717,0.98544,1.0316,1.7927,2.473,2.3255,1.0265,1.780338636
vp01,3,0.092106,-2.7541,-4.6221,-4.4166,-1.9862,1.786,5.3823,7.3343,6.8657,4.1974,0.39454,-3.1369,-5.2553,-5.4991,-4.1476,-1.9527,0.27264,1.9959,3.0896,3.7249,4.1518,4.5095,0.455731182
vp01,1,0.4864,0.08058,0.37413,1.1922,2.2035,3.1169,3.8105,4.3396,4.8331,5.3506,5.7979,5.942,5.5323,4.4558,2.8396,1.0478,-0.44651,-1.25,-1.2239,-0.55815,0.29229,0.794,2.227756364
vp01,5,-3.1916,-1.6739,0.80322,3.5278,5.7224,6.8384,6.75,5.7645,4.45,3.3728,2.8698,2.9618,3.4251,3.9539,4.3256,4.4742,4.452,4.3275,4.0945,3.666,2.9471,1.9298,3.445041818
vp01,8,-2.3849,-2.5948,-2.8765,-2.9175,-2.6553,-2.3223,-2.3046,-2.8873,-4.0347,-5.3399,-6.1836,-6.0246,-4.6855,-2.4865,-0.15394,1.4603,1.708,0.38414,-2.2221,-5.4699,-8.6149,-11.0424,-3.347672727
