participant,bin,P1,N1,EPN,LPP
vp01,2,0.88536,-3.4558,-4.4093,-0.85079
vp01,8,0.60865,-2.1906,-1.8485,0.45122
vp01,7,5.4015,5.7637,1.4091,-0.79064
vp01,5,2.8581,-1.2001,-0.28157,2.6102
vp01,3,1.6835,2.2566,1.1216,3.4598
vp01,1,1.7657,-2.1075,0.70543,2.32
vp01,3,-6.2377,-3.5228,-2.3608,-0.74385
vp01,4,5.9113,2.1797,3.4381,0.38621
vp01,3,-0.74711,-5.7922,-1.5588,2.8589
vp01,1,1.6864,-2.0282,-0.39828,-0.039541
vp01,5,1.353,-0.36583,5.0306,0.85797
vp01,8,-4.9025,-1.6557,5.1481,-0.30151
vp01,1,2.137,-2.7802,-1.8339,1.0478
vp01,4,0.58414,-2.7364,3.5943,2.1882
vp01,8,-8.9029,-2.7969,2.1158,-1.4577
vp01,4,-3.2064,-3.2519,-1.609,0.4653
vp01,6,-1.4867,-0.30459,1.3081,-1.2107
vp01,6,-1.9025,-2.3849,0.56446,0.74912
vp01,2,-1.5285,-0.011313,0.46438,-0.37371
vp01,4,-4.078,-2.1061,-3.2643,0.20297
vp01,8,4.7256,5.3147,2.1787,-0.60164
vp01,5,-1.178,-7.4157,-2.8469,-1.2892
vp01,5,0.2432,-3.6952,-0.72736,0.29464
vp01,1,-0.030721,-2.1831,-1.4958,0.67697
vp01,6,1.9836,3.0963,3.8333,1.4557
vp01,1,1.2459,-2.4708,-1.0247,1.2885
vp01,1,3.3711,-0.98148,-0.45364,-0.26717
vp01,1,-4.0538,-2.8622,-1.5975,-0.68948
vp01,3,0.17211,-1.8979,0.90682,-1.5111
vp01,6,3.2389,5.5125,5.6481,1.8299
vp01,6,4.3162,-2.2904,0.87374,3.1432
vp01,8,1.6383,2.5458,7.1233,1.6139
vp01,1,4.9804,0.31736,-0.75311,2.9378
vp01,3,0.82992,-2.1096,-2.279,-3.3419
vp01,1,3.3774,3.1616,-1.1448,1.5554
vp01,7,-0.98814,0.037129,5.4439,1.3459
vp01,5,-4.1681,0.18675,5.1033,-0.58851
vp01,5,-4.4957,-7.2232,-4.6603,-2.9559
vp01,7,-0.47982,-1.954,-1.7023,-0.82008
vp01,8,-3.805,-4.656,-9.4415,2.7708
vp01,7,4.7714,-0.87839,-1.5761,0.57463
vp01,7,-0.044483,0.015211,3.067,0.31907
vp01,5,4.6255,1.6248,1.8246,1.362
vp01,8,3.4148,3.8314,3.9469,0.63568
vp01,1,2.0015,-2.5613,0.35316,0.58426
vp01,7,0.31285,-2.0346,0.37927,-0.81164
vp01,5,5.2596,1.7161,1.4033,1.2576
vp01,7,-1.2309,-0.15405,-1.1752,-0.015024
vp01,4,-0.30017,-0.93369,-0.53989,-0.7314
vp01,5,3.5276,3.6252,-0.15714,0.61165
vp01,3,-0.7946,-1.6635,-4.1393,1.4252
vp01,2,8.412,5.107,5.2999,2.2743
vp01,1,-1.9759,0.79896,2.4768,-0.052987
vp01,2,-1.7302,-1.1287,-2.3211,0.92564
vp01,6,3.7803,-2.7428,0.11546,0.47588
vp01,5,-1.1851,0.71872,-1.5464,-0.18726
vp01,5,-1.6571,4.4037,4.7901,2.2296
vp01,7,-4.09,-1.7577,-3.0952,-2.8633
vp01,3,-1.5859,0.22903,-2.3323,0.4386
vp01,7,1.3299,-1.6284,-0.55278,1.0604
vp01,2,-0.22873,-2.9854,-0.36314,2.3276
vp01,1,2.2795,-3.3239,1.6742,3.157
vp01,5,-2.7482,-2.9992,2.3418,-2.6118
vp01,5,-1.2386,-2.819,-4.3592,-2.6509
vp01,4,-0.76924,-2.1338,-0.12635,-1.3757
vp01,8,-5.6186,-1.7777,-1.1323,-1.5895
vp01,5,1.4004,1.9004,2.7007,0.99857
vp01,1,0.46927,-2.4314,0.15738,4.344
vp01,3,5.6319,9.1612,-2.7944,-0.35053
vp01,7,-4.9785,-4.1702,-5.2678,-2.5294
vp01,4,-0.15001,2.5541,-1.8296,0.41352
vp01,7,1.2432,-2.4413,-1.486,-5.3061
vp01,4,3.9434,5.1332,5.411,-1.2874
vp01,3,2.1865,-1.9163,-1.5219,0.11333
vp01,3,1.324,5.8145,3.8017,1.0088
vp01,2,5.3434,3.8278,2.2225,2.8094
vp01,7,-0.28081,2.0173,-2.4449,1.0284
vp01,3,-3.416,-3.8264,-7.9714,-1.0135
vp01,7,0.45997,4.7985,3.3223,0.30948
vp01,7,2.784,0.17265,-1.6562,0.15642
vp01,3,-2.9892,-1.2638,4.1988,0.90508
vp01,8,-2.5927,0.93511,-0.067919,0.8925
vp01,8,-4.3382,-1.7218,-1.6191,-1.0322
vp01,4,4.703,1.0409,-2.1332,3.4539
vp01,1,3.9218,4.9969,3.8321,0.29067
vp01,3,-0.63405,-2.292,-1.1675,-1.8423
vp01,7,10.864,4.6637,2.4564,5.0062
vp01,7,1.8713,-1.585,-3.0925,-0.93076
vp01,7,0.012365,1.4133,-4.0309,1.8035
vp01,6,2.5338,0.81356,7.4782,1.3057
vp01,2,5.1533,1.5623,4.5685,1.1722
vp01,4,-1.5824,2.0419,5.7115,0.78582
vp01,2,2.9463,-2.664,1.6086,4.4683
vp01,2,1.7427,0.098189,1.9867,1.8358
vp01,8,1.3882,1.3821,0.95848,0.74936
vp01,5,5.1088,-0.82682,1.0624,0.59711
vp01,8,-2.5802,0.13839,0.52086,-0.16348
vp01,8,5.0672,2.7746,2.5818,2.3525
vp01,3,-5.2027,-5.6467,-1.52,0.6844
vp01,6,-4.045,-7.7944,-2.4102,-0.56869
vp01,8,1.7803,4.0472,10.3547,0.26948
vp01,3,0.45573,2.6257,1.0003,-2.1597
vp01,1,2.2278,-0.97705,-1.673,2.1254
vp01,5,3.445,-1.0918,-1.9763,1.3696
vp01,8,-3.3477,-5.4354,-1.9658,-0.029165
vp01,7,0.69558,0.15909,2.1288,0.19411
vp01,8,-3.6997,-2.2667,5.3526,4.9732
vp01,5,-2.3129,-4.7406,-5.4069,0.0095797
vp01,6,1.2385,2.3255,2.6721,1.2138
vp01,1,-1.0655,-4.2899,-6.8626,-1.6549
vp01,1,4.25,1.1012,0.96905,-0.72851
vp01,2,0.41928,-2.57,-3.3807,1.1746
vp01,5,0.91543,-1.1723,-2.9765,-2.4635
vp01,3,-4.8995,-4.6496,-3.8721,-1.6418
vp01,6,2.0138,-0.11455,3.8345,0.85219
vp01,4,-0.37214,-0.66929,-1.6516,2.8493
vp01,6,-1.3653,1.4939,5.2302,1.3052
vp01,5,3.7182,3.4069,4.4603,2.0412
vp01,7,1.9656,1.9028,4.7006,2.5518
vp01,8,-2.5441,-1.0144,1.6615,0.37382
vp01,2,2.0517,0.031706,-0.33367,0.0063345
vp01,5,4.7238,-0.42467,4.2953,-0.91678
vp01,7,-3.0981,0.80499,2.4061,-0.98678
vp01,5,1.1755,0.50896,-2.5381,-1.0753
vp01,8,2.5726,-1.6013,0.92195,2.738
vp01,7,0.88641,0.11586,0.34521,6.6863
vp01,5,2.3587,-4.4067,-3.0421,0.80014
vp01,2,-1.9569,-9.2234,-2.3455,-1.0476
vp01,2,6.4357,3.3871,3.8275,2.7397
vp01,4,2.0288,2.0365,2.7941,1.5797
vp01,7,0.84012,0.33944,-2.4416,0.36344
vp01,7,4.508,-1.361,-1.0478,0.16867
vp01,5,0.86258,0.90405,-2.1038,1.2109
vp01,3,2.5564,-4.2225,-2.224,1.9448
vp01,4,0.13852,-2.4232,1.1831,2.1827
vp01,2,4.1652,-1.8891,-1.6741,-1.574
vp01,2,-0.86862,-6.5118,-1.6261,-2.2593
vp01,5,3.507,0.81949,-2.1174,0.91052
vp01,3,-3.0926,-2.1395,0.18908,-0.58762
vp01,6,4.1755,0.12829,1.0777,2.8335
vp01,1,-0.95515,0.94029,5.4027,0.6685
vp01,4,-0.58493,0.33492,6.1211,-0.26059
vp01,1,-3.2554,0.11331,3.7755,-0.3173
vp01,5,2.1305,0.31937,2.7713,-1.08
vp01,6,1.8127,-0.70002,-1.2079,2.1892
vp01,5,-1.4825,-5.2814,-0.57579,-3.1713
vp01,3,-1.1639,-0.90313,-2.22,0.91429
vp01,1,-1.507,-1.7436,-0.32034,1.186
vp01,6,-7.0686,-4.0036,-0.77122,-0.29821
vp01,1,-3.155,-4.9201,4.5198,-0.21775
vp01,2,2.0528,0.68105,0.89979,2.926
vp01,3,3.8817,2.9762,1.5399,0.84822
vp01,3,-1.6197,-1.4622,1.1567,-0.46547
vp01,5,4.1231,-2.3718,-2.2177,1.3565
vp01,4,-0.86118,1.4712,1.1972,3.9797
vp01,4,6.5535,0.38271,-2.6924,-1.0594
vp01,6,-0.37998,4.8516,1.199,0.88565
vp01,2,0.36905,-3.4571,-2.4344,0.0037457
vp01,3,8.0416,2.1931,0.98911,1.3842
vp01,3,-3.3018,-5.1798,-4.1758,1.0215
vp01,4,0.30923,-4.6524,-2.9099,3.674
vp01,6,1.3934,-1.4989,4.008,-0.25327
vp01,8,2.3215,-1.5055,0.18523,2.3785
vp01,1,0.58399,-1.6023,-0.91877,1.2739
vp01,4,2.7776,5.2742,7.4159,3.0963
vp01,7,0.92192,-1.5526,-1.0174,-0.43606
vp01,7,2.4103,3.1296,2.5616,3.0697
vp01,7,5.7819,5.3754,1.6352,1.0635
vp01,1,1.2707,0.14575,-1.3347,-0.35025
vp01,6,0.49851,-3.8132,-0.010084,-2.2488
vp01,4,-2.3589,-0.62592,3.5184,1.5416
vp01,1,-2.7618,-4.1907,-3.1836,1.217
vp01,4,-1.6639,-4.8311,-3.1598,0.21373
vp01,2,1.3468,1.2641,1.8336,2.2567
vp01,6,0.98745,-0.51889,0.0012736,-0.10118
vp01,6,5.4096,-0.92501,2.0553,3.121
vp01,4,3.4186,4.8818,6.7336,4.3783
vp01,3,-1.5214,0.97834,-3.282,-1.0177
vp01,2,1.2176,-1.171,-1.4047,-0.49423
vp01,1,2.1489,-1.199,-0.63183,0.029121
vp01,4,-7.5422,-2.8703,-1.304,0.20866
vp01,4,-1.5587,1.5594,2.0967,1.8893
vp01,1,4.7921,3.0734,-0.74302,1.5202
vp01,1,7.1357,-1.5958,-2.2668,-0.49193
vp01,7,6.3175,3.4241,3.2699,0.25741
vp01,1,5.0355,0.34426,-1.2786,1.4234
vp01,8,0.48395,-0.36647,3.4132,-1.044
vp01,6,7.1095,8.4235,9.2392,-0.45854
vp01,6,0.45363,-3.4034,-0.25231,0.41486
vp01,5,0.75776,-5.4717,-3.034,1.1472
vp01,6,0.62203,0.40706,3.6177,3.3442
vp01,8,-0.88769,-3.2732,-1.6151,2.0262
vp01,7,0.59227,-4.8369,1.2648,3.0335
vp01,5,1.8015,0.55522,-0.22131,0.5031
vp01,5,-6.5328,-4.1004,-3.4082,0.81296
vp01,2,-1.2666,-2.6638,-2.8668,-0.083458
vp01,6,-4.1302,-4.7707,-5.7279,0.38981
vp01,2,-1.7433,-1.3108,-1.8395,-0.96136
vp01,1,2.9026,0.7794,2.9369,-0.051032
vp01,8,-1.6116,-1.6258,-4.8446,0.73467
vp01,6,3.7486,-1.4234,-0.34226,4.8503
vp01,3,3.6938,1.7202,1.0266,0.68093
vp01,5,6.9906,3.1909,7.9343,1.6215
vp01,4,5.0177,1.6628,-0.14056,-0.80944
vp01,7,0.35502,-2.4307,-0.44393,1.8817
vp01,5,0.61766,1.4777,-0.091736,1.9414
vp01,6,7.9888,0.82147,1.0073,-0.90192
vp01,7,-4.2032,-5.4912,-2.2493,-2.4457
vp01,4,0.35141,1.4264,4.3646,1.5171
vp01,8,1.9333,1.37,-0.063194,-0.59553
vp01,7,-5.7504,-4.0203,0.025445,0.33321
vp01,4,0.38845,-0.3881,-3.1268,0.83972
vp01,4,0.18287,-1.774,-2.7437,0.5244
vp01,3,-0.86263,-2.3289,-2.8629,-1.6696
vp01,6,2.6719,0.14545,-2.1899,-1.4208
vp01,6,1.8837,-1.6492,-0.35297,2.7334
vp01,1,4.8562,-1.7713,-1.3282,-0.41363
vp01,6,3.7725,1.427,1.6753,0.95875
vp01,4,-2.2823,-2.0222,1.8785,0.79099
vp01,4,-4.7984,-1.1139,-4.0489,-0.59814
vp01,2,-0.088369,-1.4149,-1.654,-1.1859
vp01,2,4.8493,-0.2047,3.0853,1.1017
vp01,6,-0.71196,0.38769,-0.77523,1.0875
vp01,5,-1.8401,-1.6945,0.23281,-3.0049
vp01,4,-1.8049,-0.048689,1.7367,2.6774
vp01,8,-1.736,-3.4774,-1.2956,-1.2318
vp01,3,-3.6671,-0.040534,2.1697,-2.1688
vp01,2,2.7003,-0.49728,-0.64936,2.1745
vp01,5,-2.8211,1.6713,0.57131,-0.10775
vp01,7,1.9632,0.58977,1.9606,0.84701
vp01,8,-2.4688,-2.6237,0.79057,-2.4971
vp01,3,1.809,1.4764,0.51757,0.42183
vp01,3,7.6857,6.4139,3.8803,0.35024
vp01,7,5.6711,3.4454,-0.90969,2.2956
vp01,3,-1.2359,-3.4496,-3.689,-0.99655
vp01,6,3.2672,1.518,1.6787,-0.79944
vp01,3,-0.33117,-1.3525,-2.0254,-1.8932
vp01,1,0.86338,-0.69614,0.29289,-0.0023037
vp01,3,0.09288,-0.83218,-3.1219,-1.3716
vp01,4,-1.2336,-3.2939,-0.787,-1.975
vp01,7,1.2097,-2.6484,-1.877,-0.94017
vp01,2,4.0886,-0.07341,2.8094,-0.63499
vp01,8,-2.1221,-3.2379,-1.2949,-0.57101
vp01,4,4.4018,0.6811,0.9309,-0.13009
vp01,2,2.4887,-1.469,3.1178,-0.005484
vp01,1,3.181,0.97617,7.9522,-1.3335
vp01,1,-1.4839,-0.6063,-1.0902,0.65519
vp01,4,2.6321,-1.8327,1.8423,-0.87686
vp01,2,1.115,2.1264,1.0431,-1.796
vp01,6,-7.1251,-6.2286,-1.0155,-3.2199
vp01,5,-0.62436,-4.0294,-2.4571,0.76051
vp01,4,1.1937,-1.1296,-1.3449,-0.008426
vp01,5,-2.1884,-2.0064,0.50245,0.38331
vp01,3,-6.3777,-2.1102,-0.14471,0.45673
vp01,6,6.083,-0.56305,-1.0503,-2.483
vp01,7,3.5578,-0.55293,-2.1517,0.19575
vp01,4,-0.12682,-0.49242,-1.2441,-0.096152
vp01,6,8.093,1.8587,0.98913,-0.87243
vp01,8,-5.7532,-5.2073,-4.0569,1.0268
vp01,8,4.7879,-0.22585,-0.090824,-1.6712
vp01,4,4.636,1.9155,-0.50523,0.99221
vp01,3,1.9114,-4.4617,-3.2877,-1.3732
vp01,5,-0.60992,-2.7904,-0.33397,-3.7716
vp01,1,0.98075,-2.0863,0.32382,2.4608
vp01,5,1.1883,-1.3377,0.47526,3.0909
vp01,2,1.983,3.7723,6.8537,0.50295
vp01,3,2.9213,-0.10563,-2.1684,0.81882
vp01,3,2.6677,-1.6816,-5.7656,-0.31146
vp01,6,5.5858,2.6459,-1.709,2.685
vp01,7,-1.7913,-1.4476,0.71172,0.72659
vp01,6,-1.2945,-2.7985,-3.399,3.7003
vp01,4,1.1673,4.1063,5.0125,2.0893
vp01,1,0.29318,0.047793,6.8627,0.44733
vp01,1,-0.73406,1.2286,-1.9687,2.6852
vp01,2,-0.21976,-1.308,0.78057,0.92748
vp01,3,5.2935,1.0779,0.15938,0.025522
vp01,8,-3.2038,-2.2124,3.2126,0.66556
vp01,7,-4.397,-4.4533,-7.2278,-0.19027
vp01,2,3.205,0.51921,0.43876,-0.30411
vp01,4,3.2648,0.70793,0.051457,-1.1679
vp01,8,0.63428,2.5644,4.5264,4.0791
vp01,2,2.9668,-0.9345,3.8173,-0.3605
vp01,4,-1.6275,2.6184,5.0872,1.7312
vp01,4,3.1924,2.7087,4.7961,2.3272
vp01,4,-2.2021,-4.66,-0.82711,-0.75296
vp01,6,3.5957,1.1533,2.1218,-0.1784
vp01,5,-4.5504,-6.8961,-7.6248,-1.5367
vp01,4,5.056,2.0679,5.4258,3.1531
vp01,8,-2.9525,-0.55182,-2.7237,3.1578
vp01,1,2.2778,-2.9036,0.24951,-1.1455
vp01,7,0.434,0.080202,7.3255,-0.4738
vp01,2,-2.6542,-0.18356,-0.60473,-0.7485
vp01,2,3.35,3.393,4.5376,0.006724
vp01,3,1.0305,2.031,1.7177,3.6026
vp01,5,-2.7778,-3.2215,2.3453,3.4897
vp01,1,-1.6483,-4.5806,-0.88133,-0.92425
vp01,1,-2.1682,-0.22292,-0.11312,0.6828
vp01,6,4.2403,4.3361,0.13342,-1.2835
vp01,2,5.9754,4.0998,0.45341,2.3073
vp01,1,3.1107,0.51567,0.73974,0.67862
vp01,6,-0.50173,-2.4259,2.5811,-0.21891
vp01,6,2.793,-0.39678,-0.33323,0.55831
vp01,5,5.2308,0.15086,0.084811,0.24933
vp01,3,0.71595,0.39375,0.62947,-0.58211
vp01,3,-0.79957,-2.1104,2.1424,1.3462
vp01,2,0.86824,6.7293,4.6165,-0.16144
vp01,8,-1.7889,3.0291,6.37,-1.8283
vp01,6,2.8247,3.1046,1.8581,0.83747
vp01,3,3.6937,1.7283,0.41749,0.90002
vp01,1,2.0712,4.6469,4.163,-1.5508
vp01,5,0.56972,-3.0882,-2.0546,-0.025949
vp01,2,1.2812,0.36611,1.7601,0.69312
vp01,8,-1.7014,-2.1573,-2.0589,0.61076
vp01,2,-0.77602,-1.5332,-0.60025,2.0358
vp01,8,0.19854,3.1093,5.4118,1.7017
vp01,6,-5.9623,-0.93441,0.25903,-0.05539
vp01,7,4.8462,1.2378,0.23727,2.7598
vp01,7,-0.55484,-0.22233,2.3479,1.6867
vp01,1,1.1089,0.96441,3.3988,0.57166
vp01,2,-2.9051,-8.3984,-4.9135,4.0503
vp01,6,9.2841,2.4518,3.9527,0.77315
vp01,6,-0.50974,-1.7566,0.22941,-1.2357
vp01,3,2.9816,1.4394,-0.46068,-0.90144
vp01,7,-4.4924,-5.9916,-4.0912,-0.89855
vp01,5,2.3345,-2.4195,-1.2381,2.6313
vp01,2,-3.4272,-1.5055,4.0848,-1.2021
vp01,5,4.6058,0.68351,0.26254,-0.24009
vp01,7,1.9397,1.5266,4.6629,0.84754
vp01,4,-0.49596,-2.1332,-0.24719,1.7179
vp01,6,6.1199,-1.2182,0.0011135,0.59425
vp01,3,3.7518,-1.6907,-1.917,0.21661
vp01,1,0.23678,-3.753,-2.3547,1.8823
vp01,8,-1.5935,-0.047458,-0.87207,1.3534
vp01,6,3.6318,0.2057,1.1325,-1.1146
vp01,6,3.6085,1.0111,-1.8051,-0.16858
vp01,6,2.2796,1.616,1.6687,3.0347
vp01,2,4.1907,1.4001,0.37208,-0.28368
vp01,3,0.4283,4.767,-2.302,-1.0576
vp01,1,-0.92121,-3.9033,-1.5086,-2.9327
vp01,6,-2.4705,-1.8886,-0.86754,-0.71255
vp01,2,4.1963,0.1795,2.6692,0.34556
vp01,5,0.67118,-3.4064,-5.5604,-0.38357
vp01,7,2.8398,-2.6229,-3.6332,0.2565
vp01,8,-0.046619,0.73758,1.0532,2.3976
vp01,1,3.6823,-1.5255,-0.85402,2.0044
vp01,3,3.5212,-0.8765,-0.70973,-0.17317
vp01,2,2.1769,-1.0506,2.4073,3.1117
vp01,2,3.7773,-1.7799,2.3492,0.29822
vp01,8,-1.3851,5.0622,4.3051,1.9504
vp01,4,1.1778,2.1496,1.4286,0.98831
vp01,2,2.0863,-2.3019,7.2981,-0.46965
vp01,1,4.9181,1.6536,0.017457,0.91203
vp01,2,4.5241,-0.43096,3.8655,2.2242
vp01,4,3.9313,-1.631,-0.71212,-0.80267
vp01,2,-0.531,-0.8736,2.5871,-1.3116
vp01,3,-1.9547,2.1959,-1.6368,2.0447
vp01,5,0.66549,1.0483,2.3031,-0.082683
vp01,4,-4.1305,0.249,0.3709,0.78805
vp01,5,-1.9167,-2.3324,-3.2909,3.6903
vp01,3,4.4373,3.9663,3.5619,-0.10814
vp01,2,-2.307,-3.6601,1.6349,-1.0338
vp01,6,-0.56452,-1.4103,-3.5807,0.69041
vp01,5,-0.5106,0.86727,-1.3413,-0.037207
vp01,8,-2.4666,-1.3848,-0.89737,-1.9812
vp01,3,-2.3502,-0.98481,-0.58441,-1.41
vp01,7,-3.1159,-4.5538,-2.6824,0.44214
vp01,6,4.7155,-1.1283,1.3465,2.491
vp01,4,2.819,2.5351,4.2223,0.34122
vp01,6,1.6259,-2.6486,-1.2745,1.114
vp01,6,3.3227,-1.4812,-0.15283,1.6082
vp01,4,-1.608,-0.25357,-0.50607,2.268
vp01,4,-3.1688,0.4837,0.97845,-0.27041
vp01,5,-1.1576,-0.60039,-1.4553,3.4594
vp01,6,0.10718,-0.88947,1.0696,-1.5516
vp01,7,1.3322,-1.3326,-2.8591,0.5345
vp01,6,2.1584,-1.7889,-2.4178,-1.9898
vp01,2,-1.9244,-1.4447,-0.85576,0.0028132
vp01,4,2.579,-2.2968,-0.034287,0.47707
vp01,3,3.81,0.86205,-0.85543,0.1563
vp01,8,1.0352,2.256,0.91741,0.42329
vp01,8,-1.7047,-3.4641,-6.4746,-2.1335
vp01,8,1.0518,-1.0192,1.4593,0.20115
vp01,7,0.096954,-2.2795,-2.4847,2.9437
vp01,8,3.0391,2.9949,3.3493,3.172
vp01,8,2.1726,3.1233,5.2843,1.8878
vp01,6,-1.9917,-2.203,-3.76,-2.105
vp01,3,2.4389,-0.34831,-3.3245,0.057474
vp01,8,-0.37376,-2.1827,-1.5865,0.94365
vp01,2,8.2684,3.1172,2.8795,2.4435
vp01,1,-2.2248,-6.6076,-1.6575,-2.8926
vp01,5,0.53968,-0.65254,3.6889,0.36229
vp01,5,-2.3179,-5.0231,-0.95936,1.3838
vp01,3,1.8802,0.7912,-1.3396,1.0209
vp01,5,-1.8904,-3.3352,0.27678,-0.46411
vp01,4,-3.2213,1.9,6.4015,-1.794
vp01,4,-3.6162,-1.6088,1.7978,0.34073
vp01,3,5.2451,-0.073317,-0.25025,-1.3089
vp01,1,10.6608,2.6732,3.0738,2.0624
vp01,1,3.8297,-0.77491,-3.2658,-0.17535
vp01,3,-4.6106,-6.549,-3.5735,-2.9502
vp01,1,5.6153,-1.6834,-0.059673,0.53833
vp01,7,-3.324,0.20402,-0.87681,-2.8121
vp01,8,-0.10941,0.38489,-1.2559,0.89235
vp01,7,2.0552,-1.8698,0.36656,1.7109
vp01,2,5.0508,-0.10863,1.9034,1.1968
vp01,2,-2.6527,-3.6894,0.88219,0.78124
vp01,2,1.7117,-0.75463,0.21583,-3.1503
vp01,5,1.3708,-3.0033,0.47519,5.0231
vp01,1,1.8601,-4.0887,-2.0508,0.78514
vp01,1,2.4105,-2.4936,1.0677,3.3543
vp01,5,2.4405,-3.3817,-2.507,5.5207
vp01,7,-3.8531,-5.2334,-0.58462,5.3775
vp01,4,2.6091,4.102,4.078,-1.3384
vp01,4,-0.31304,-2.5474,-5.9756,-1.7853
vp01,8,-2.359,-0.93835,0.060025,0.47217
vp01,8,0.87285,-0.25747,0.68841,-0.70827
vp01,1,0.063441,-2.5275,-2.5245,1.27
vp01,8,-3.1257,2.1528,3.4885,0.72486
vp01,6,-3.6727,-4.0497,-1.2558,-1.9016
vp01,7,-2.1809,-5.6336,-2.3712,1.0869
vp01,5,2.3898,-1.8471,2.5453,-0.31762
vp01,1,-1.8442,-5.6983,-1.1894,-1.5095
vp01,4,1.0367,2.3442,7.5365,4.6805
vp01,2,-1.7467,-1.0276,-2.0151,0.73101
vp01,8,0.12732,-2.4709,-3.8115,1.5896
vp01,8,4.6869,1.1445,0.51265,1.95
vp01,7,-0.16576,-3.1456,0.39296,0.70872
vp01,5,4.4374,0.53748,0.73436,0.0086646
vp01,4,4.5029,3.1861,1.0116,3.0546
vp01,1,5.2772,2.523,1.6008,1.8996
vp01,1,-0.97485,-0.37644,0.0016144,0.77875
vp01,1,-2.1864,-5.6724,6.0127,-1.3748
vp01,2,5.5122,0.68512,1.4252,4.1059
vp01,6,-0.10069,-9.748,-5.8789,-0.61967
vp01,7,1.5565,-1.8039,1.3127,0.28023
vp01,3,1.4496,0.26487,3.7414,0.37643
vp01,3,4.5382,2.9952,2.3299,3.1926
vp01,2,-0.314,0.926,1.2562,-0.70543
vp01,5,1.9418,0.022485,4.3631,3.0746
vp01,4,9.7178,3.0615,0.60525,0.051693
vp01,4,1.3355,6.0062,7.1898,1.2078
vp01,7,0.38162,0.0089847,-0.75644,0.99896
vp01,7,1.3255,-3.6828,-2.2089,-0.75574
vp01,8,-1.1039,-2.0784,2.5723,-0.098301
vp01,1,2.6966,1.3228,2.609,4.0708
vp01,8,-2.4422,1.7726,1.8392,2.493
vp01,8,-2.0222,-0.41166,2.3744,1.1296
vp01,5,3.5752,2.365,7.0097,1.725
vp01,3,1.619,-0.24651,-2.4064,1.3541
vp01,2,2.9789,-0.18269,1.8293,2.7439
vp01,7,5.2825,4.2294,7.181,3.6475
vp01,8,1.9728,1.9365,2.5378,0.67186
vp01,3,2.4411,0.085835,-0.79077,-0.64311
vp01,1,-0.56544,-2.8258,-3.4264,2.7187
vp01,3,-1.0897,-1.7958,1.9927,1.2857
vp01,4,0.5891,6.1694,3.1532,2.4367
vp01,7,6.6366,2.4154,5.4382,-1.3482
vp01,6,-0.12103,-0.42904,1.288,0.41965
vp01,1,3.6866,4.566,3.0627,1.6809
vp01,8,-2.2197,-1.0478,-1.2681,-3.0592
vp01,5,1.1251,-1.6634,3.0669,2.1091
vp01,8,-2.1863,-1.1541,-1.0065,0.71365
vp01,7,-1.9718,-1.1323,0.53342,-1.0444
vp01,3,2.071,-2.7723,-1.162,2.741
vp01,2,4.481,2.9024,7.1197,1.8686
vp01,2,4.8327,-0.25115,1.2736,1.2669
vp01,8,2.5835,-0.7551,0.54434,0.97159
vp01,2,-1.0236,-3.0475,-0.059784,0.66333
vp01,7,-2.7299,-1.6222,-1.6314,0.13831
vp01,6,-0.36606,-0.90206,1.8615,1.0511
vp01,7,1.5306,-1.0023,0.54171,-0.011865
vp01,2,2.2209,3.1356,4.5462,-0.22409
vp01,8,-0.083543,1.657,2.4689,2.3557
vp01,6,-1.2458,-5.0193,0.31965,-0.35916
vp01,4,-1.4122,-5.6489,-5.5411,0.47588
vp01,8,-4.6367,-5.9216,-5.9036,-0.48163
vp01,7,-0.57203,-1.3143,-1.1121,0.46227
vp01,3,-4.0784,-6.3808,-4.3664,0.38997
vp02,1,-0.2994,-2.0985,1.8798,-3.4059
vp02,5,1.6126,-0.67172,1.1488,-1.0553
vp02,8,3.9713,-0.29874,1.5482,6.4852
vp02,5,2.7127,0.44164,2.2023,-0.60582
vp02,1,-0.12596,-1.8379,-0.14051,-0.49705
vp02,7,3.1113,-2.0368,2.4548,2.7041
vp02,4,1.6661,-0.13885,2.4927,1.3045
vp02,1,-1.3272,-0.25324,0.19931,0.75097
vp02,3,5.0944,0.97241,1.9463,1.7308
vp02,4,0.40282,-0.26132,1.8958,1.5357
vp02,7,-0.68625,-1.2869,2.9127,-1.0171
vp02,8,2.3067,-1.9156,-0.29618,-0.6684
vp02,7,0.565,1.2776,0.0021438,0.18997
vp02,2,-1.588,-3.4708,-1.0901,-1.2241
vp02,7,-0.13056,-1.5341,1.8321,-0.6461
vp02,4,0.53922,-1.1885,2.2315,1.9315
vp02,4,1.5399,-2.2353,-0.5979,0.43508
vp02,2,-0.034469,0.086323,5.9995,-2.7663
vp02,2,-2.9786,-2.2209,3.4715,0.93931
vp02,7,1.1642,1.7807,2.992,-0.90801
vp02,8,3.652,4.1862,1.6076,-1.7694
vp02,1,3.3727,1.5078,-0.11687,-3.1481
vp02,4,-0.87685,1.4866,1.7303,1.5048
vp02,6,2.9142,-0.38288,3.4205,2.6685
vp02,3,1.6705,0.74995,3.1039,-1.9401
vp02,8,3.4996,1.4947,2.346,1.562
vp02,1,-4.8006,-3.0466,0.58271,-2.906
vp02,4,-2.8725,-2.5114,1.2631,1.3893
