participant,bin,P1,N1,EPN,LPP
vp11,7,3.1936,2.4744,4.3511,2.0209
vp11,7,-2.2278,-0.22667,1.9062,1.5203
vp11,4,-0.53219,-4.3347,0.2918,0.50401
vp11,1,0.64466,1.7566,4.1099,1.2753
vp11,4,-2.4136,-3.9847,-1.7599,-2.0675
vp11,2,2.3602,-9.6345,-9.2043,-1.0619
vp11,2,-3.7404,-0.59617,-3.7826,1.0555
vp11,5,-0.6556,-5.6642,-2.1534,2.2148
vp11,5,-0.4189,-1.2402,3.266,1.7165
vp11,4,7.7989,3.0251,1.9122,3.887
vp11,7,1.3839,2.8914,2.0791,0.26744
vp11,2,0.28023,-2.7123,-0.46452,-0.83672
vp11,5,6.1586,0.10553,3.5304,3.1097
vp11,6,2.8779,-7.3988,3.1652,5.0652
vp11,5,0.86488,-1.9025,-1.7287,-0.51494
vp11,1,1.5324,-3.4757,2.3562,5.6614
vp11,5,0.97594,3.6735,3.3299,3.8778
vp11,6,-1.9368,-4.6994,3.5395,2.9908
vp11,2,1.8844,0.33012,0.84238,1.3214
vp11,7,-1.8721,-1.8999,-1.8816,-5.1291
vp11,2,1.083,-5.9936,0.36395,0.2163
vp11,1,-2.3813,0.88775,4.1236,3.634
vp11,5,5.5577,1.8283,3.5596,2.2057
vp11,1,3.6293,4.1044,1.874,0.22328
vp11,8,-4.0137,-6.3979,3.0054,1.0777
vp11,6,1.5199,0.32484,1.0136,2.6688
vp11,1,0.95642,0.8816,0.8451,3.2999
vp11,6,-3.2812,1.0192,-0.88518,0.477
vp11,3,5.3813,0.88028,2.9143,4.4144
vp11,6,1.5436,-1.3813,2.1,1.3943
vp11,2,-0.53456,0.91402,-0.23523,-0.66316
vp11,7,2.4929,1.6656,1.8837,1.7397
vp11,3,2.0916,-4.4995,-0.17051,-0.078112
vp11,6,1.4554,-1.5136,2.2343,1.7771
vp11,8,0.20713,-5.1399,0.46798,-0.6912
vp11,7,-1.3715,-1.0435,-0.079691,-0.47528
vp11,3,2.6167,3.729,3.8371,1.0304
vp11,2,1.2328,0.20784,0.40393,3.1294
vp11,1,3.4049,-3.2698,0.85532,-0.50314
vp11,8,0.92359,-2.015,2.7935,3.0772
vp11,6,-4.4028,-6.7419,3.3455,2.6355
vp11,5,0.47967,-0.2974,0.37655,-0.34683
vp11,1,-4.5473,-4.8123,-1.2883,0.51934
vp11,8,0.062444,1.7549,0.19113,1.1986
vp11,1,2.0071,-0.34405,1.2363,-1.3015
vp11,4,0.4029,0.82299,0.40498,-0.50412
vp11,3,-2.9315,-1.9769,-0.047268,0.22967
vp11,3,-0.19708,-1.5451,2.5643,3.0477
vp11,3,3.6384,-0.57102,1.6142,0.97031
vp11,7,1.2586,2.6929,-1.0235,1.1673
vp11,7,-1.4096,-3.196,1.2136,-0.39602
vp11,2,0.88785,-2.1832,1.5066,-1.4864
vp11,6,-1.2229,-2.9236,-3.2831,2.4335
vp11,1,-2.5922,2.9607,-0.72133,1.7741
vp11,1,-0.6849,-3.4554,2.811,1.3427
vp11,4,-5.7157,-0.3563,0.023687,3.4197
vp11,1,1.016,-2.1077,1.6294,0.78169
vp11,5,-1.3581,-0.098324,2.3724,1.7772
vp11,1,4.0453,-1.5532,1.5249,2.056
vp11,8,-5.639,-6.0338,2.1904,2.8976
vp11,7,5.0709,-1.7103,3.1997,0.44024
vp11,6,-1.0448,-2.7225,-2.0951,-0.94931
vp11,2,-4.9737,-8.448,2.7829,3.9865
vp11,3,1.6602,-1.5379,-3.2022,0.92965
vp11,8,3.5132,6.0837,9.5297,4.875
vp11,8,0.88559,-0.40833,-1.3738,-1.4779
vp11,7,1.9874,-3.4376,4.6018,3.2755
vp11,3,5.5325,-1.3616,4.5671,3.4754
vp11,1,-1.1987,-0.53078,1.1278,1.757
vp11,7,1.1703,-1.3455,1.8528,3.4227
vp11,7,2.6156,3.571,3.5628,0.61007
vp11,2,4.2549,-1.6136,0.90679,-0.24694
vp11,8,2.0566,-1.6723,-1.1318,0.15831
vp11,5,1.4044,3.1148,7.2973,3.0675
vp11,7,-0.0027944,0.37008,0.76304,-0.059257
vp11,1,-0.23608,-2.0466,1.6238,1.1139
vp11,3,4.9558,1.4392,3.0615,1.4573
vp11,5,-1.2655,-4.8821,0.9028,1.3964
vp11,8,-1.8551,0.12826,0.93558,-2.9773
vp11,7,6.9703,-0.55802,3.6612,2.3744
vp11,1,-3.015,-2.5579,1.383,-1.2647
vp11,6,-2.7695,-6.9452,-2.8906,-1.0893
vp11,5,-1.1231,0.15718,0.43066,0.22737
vp11,6,-1.1773,-1.8349,-5.3226,-3.4869
vp11,1,2.865,0.74825,2.9185,0.50898
vp11,1,-1.5796,-4.6735,0.10855,0.61135
vp11,5,-2.5272,2.2984,2.6471,0.47625
vp11,6,-2.467,-3.7007,3.1492,2.8482
vp11,7,5.3157,1.7061,-2.2445,-0.34477
vp11,1,-1.0252,-4.2812,-1.1912,1.5621
vp11,8,-0.19278,-3.2928,1.0931,-1.4531
vp11,5,0.44399,0.29787,2.5525,0.82751
vp11,6,0.36422,-6.1783,-0.61943,0.69019
vp11,8,0.57685,0.92228,3.4686,-0.74483
vp11,1,0.094435,-0.79044,-3.777,0.23214
vp11,8,0.30067,1.3695,-3.8973,-1.6244
vp11,7,1.2401,-1.4318,1.8045,-0.14728
vp11,7,1.4303,1.5296,4.4443,0.21222
vp11,4,2.9024,1.3593,2.2965,2.9822
vp11,2,-2.0467,-4.8519,1.2649,1.6837
vp11,4,-2.5066,-1.1519,1.4175,-0.7903
vp11,6,2.428,-0.61553,0.84825,0.70026
vp11,7,1.04,-2.0512,-1.1557,-1.2304
vp11,8,-0.49329,2.3142,-4.8435,-2.2546
vp11,2,1.3397,-3.5616,-3.3883,-2.2904
vp11,4,-3.4765,-0.27258,-1.1626,0.68643
vp11,6,-2.7156,0.13106,1.0595,-1.7322
vp11,7,-1.6356,-3.8754,3.7245,4.7483
vp11,1,0.48737,-3.2608,3.6913,4.7466
vp11,6,0.79037,-6.3033,-1.2458,0.63809
vp11,7,6.6387,2.2381,-0.58608,-0.15017
vp11,6,2.446,-2.3387,2.6831,-0.069029
vp11,2,3.4633,2.8442,0.3793,1.2806
vp11,1,2.3258,-1.7445,1.5426,0.235
vp11,3,-1.6074,-2.0191,1.5192,2.4178
vp11,6,3.2648,1.7027,3.5549,2.3846
vp11,4,3.3149,1.4113,3.9155,1.7684
vp11,8,-2.2895,0.80651,-1.169,-0.82346
vp11,6,2.0571,-3.0477,0.98794,1.6796
vp11,6,3.2173,-0.36113,2.1276,5.1572
vp11,4,0.31893,2.7836,3.906,1.449
vp11,4,2.3085,3.2397,1.7781,0.53012
vp11,1,-0.50716,-4.7178,-0.94951,3.5506
vp11,1,-0.78058,2.0469,-0.54145,-0.74572
vp11,2,3.5492,-4.0389,3.4413,2.083
vp11,2,-3.5735,-3.196,-2.3232,-0.59597
vp11,4,7.2931,3.2946,-1.341,-1.7504
vp11,3,5.9223,1.0531,2.4668,2.1718
vp11,6,-0.299,0.69253,1.444,0.22465
vp11,2,0.81839,-0.88062,-0.8083,-0.41492
vp11,5,-0.0577,-4.3618,-0.71883,1.6558
vp11,7,5.5141,1.2319,-0.79087,-1.4622
vp11,8,-1.8419,-2.1068,0.34443,-0.69822
vp11,7,4.8385,-0.12675,1.3277,0.63829
vp11,1,2.0282,-3.4603,-0.20524,0.54932
vp11,3,0.17495,-0.88711,4.5442,4.3152
vp11,2,1.1977,-1.4039,0.69108,2.2824
vp11,3,5.7883,2.1656,1.8094,0.050439
vp11,4,0.56445,-0.93164,3.3227,1.6669
vp11,3,5.3644,1.9208,-1.8939,1.583
vp11,3,0.33873,0.75286,2.7738,0.72474
vp11,3,1.6014,-2.2519,-1.8759,1.3945
vp11,1,0.7266,3.013,0.71236,0.30055
vp11,4,-4.8117,-4.2468,2.3877,1.4355
vp11,6,0.54073,-2.2734,1.1653,-0.99097
vp11,1,0.50129,-3.9413,1.2643,-0.19657
vp11,8,2.8849,0.24189,0.5025,-1.9065
vp11,8,4.1173,0.082562,-0.25126,-0.33163
vp11,2,2.3723,-1.9386,5.8809,3.2261
vp11,8,7.166,3.0528,0.74009,0.57072
vp11,3,3.7595,-1.9181,0.78219,0.90429
vp11,5,-1.8911,0.57375,3.4164,0.43981
vp11,2,3.8879,-2.8327,0.22272,2.2623
vp11,6,0.46324,-0.12722,0.91432,1.7599
vp11,5,3.6551,-1.663,2.9624,1.2393
vp11,5,0.053042,1.6089,4.3307,4.6206
vp11,1,-3.9547,-3.8355,-1.6528,-2.9528
vp11,7,1.4785,-1.4646,-0.12468,0.63914
vp11,8,-0.89322,1.5004,2.4604,-1.2134
vp11,4,-0.31472,1.0072,-3.4788,-3.7143
vp11,1,-1.7607,-3.3644,5.5581,2.4042
vp11,3,-0.69687,3.071,0.34646,0.19138
vp11,7,3.3235,0.77315,4.0085,3.7399
vp11,4,2.1511,3.8271,-2.3282,-0.19979
vp11,8,-2.5642,-1.1869,-2.0246,2.8149
vp11,8,2.6254,1.5747,1.1545,2.7554
vp11,5,0.059829,-2.319,2.3333,-2.0685
vp11,1,-3.1406,-3.6377,-1.5813,-0.4895
vp11,1,2.1983,1.765,1.0126,1.2245
vp11,3,1.1707,-2.4025,-0.8916,0.23879
vp11,2,5.4857,2.3226,2.0361,3.6613
vp11,4,0.79681,2.8553,4.4564,1.2844
vp11,7,2.7899,1.8543,3.5664,2.7788
vp11,2,3.2998,-3.3479,1.5954,0.58549
vp11,5,-0.37798,-1.0171,4.5241,3.2816
vp11,5,1.2269,-2.0301,2.5154,-0.08229
vp11,6,-3.1733,-3.518,4.4146,-0.88201
vp11,6,-2.1323,-2.7063,-1.2562,-0.54791
vp11,7,0.39588,-4.7257,1.1488,0.69843
vp11,4,-2.7039,-0.62243,-2.2286,-1.7167
vp11,6,-1.479,-2.0066,2.5267,-0.42032
vp11,2,2.9341,-2.6372,4.103,1.5338
vp11,1,1.1991,-2.7275,-3.3743,-0.12395
vp11,4,3.0027,-1.4602,1.3959,0.2845
vp11,6,0.22117,-3.7327,-1.1114,-0.791
vp11,4,2.6432,-2.1556,-0.12872,1.0881
vp11,8,1.0953,-0.8302,-1.2778,-3.3148
vp11,5,1.9746,-3.1568,1.5334,-0.026406
vp11,4,3.9669,3.9163,4.1033,3.2018
vp11,7,3.4266,-1.4356,3.3659,0.32086
vp11,2,-1.4619,-1.755,-2.4768,-1.0596
vp11,3,3.7433,0.93652,0.84519,0.78306
vp11,5,0.40623,-0.78222,-2.3154,0.080855
vp11,7,5.4494,-2.291,-1.886,2.2459
vp11,1,-3.6554,-0.19711,-0.54876,0.58221
vp11,5,3.1569,-4.3577,1.5332,0.98937
vp11,7,3.5655,-2.4129,1.6141,2.4423
vp11,5,-1.4208,-2.2874,2.6953,3.2614
vp11,3,-0.63953,-3.0861,-0.54105,-0.28135
vp11,6,1.098,-4.3029,-1.5802,0.14407
vp11,1,-2.6507,-5.2718,0.6611,1.6159
vp11,8,1.6846,5.5246,0.48783,0.47153
vp11,5,4.2496,-4.9379,0.0050919,-0.4526
vp11,8,3.7482,2.7525,2.5943,1.771
vp11,3,0.14953,1.2945,-0.39792,-1.2349
vp11,2,-0.53001,2.7294,-0.17045,0.95715
vp11,5,0.56282,-3.2319,2.0275,1.393
vp11,7,5.2794,-1.2965,3.8471,-0.54832
vp11,3,-0.23555,-3.218,0.39325,0.34622
vp11,7,-0.42979,-0.87914,1.7585,2.5621
vp11,3,2.772,-7.1874,1.198,0.70259
vp11,6,0.2652,-4.9924,-0.48889,0.52144
vp11,4,0.046276,-2.7765,2.5653,3.7496
vp11,6,0.21047,0.22442,-0.43279,0.058657
vp11,5,-3.03,-0.69238,0.089649,-1.4758
vp11,7,2.8802,0.6627,1.1916,0.39834
vp11,3,-2.659,-2.4648,1.8677,-0.018467
vp11,5,-0.0013147,2.3001,0.79799,1.3243
vp11,1,1.1489,0.4253,0.60281,1.1957
vp11,3,0.83989,-0.50977,0.098989,1.3479
vp11,2,5.0983,-1.3287,1.762,0.82503
vp11,4,2.6203,-0.38937,0.35416,1.658
vp11,5,-0.1534,-3.2468,-0.44012,0.61999
vp11,3,-2.2087,1.5933,-0.42669,-0.14899
vp11,4,-0.28241,-1.0026,1.7203,-0.60624
vp11,8,2.4664,0.18616,1.695,-1.2992
vp11,7,-1.419,-2.6058,0.51641,-1.228
vp11,1,-1.8672,-1.2804,0.082783,-1.112
vp11,3,-0.86781,-0.82455,1.3866,-0.15209
vp11,2,0.42579,-0.20949,-0.1488,-0.18139
vp11,3,0.10283,-1.9549,-2.4138,-1.0057
vp11,5,1.9624,-2.1367,-0.25535,-1.0469
vp11,2,4.44,1.4508,-0.32444,2.1312
vp11,4,-3.0885,1.6707,-1.6818,-0.48124
vp11,8,-2.5499,1.2639,0.85536,-0.097295
vp11,7,0.28146,1.388,0.31512,0.70514
vp11,4,-2.0526,-1.0016,0.89836,1.1142
vp11,4,1.8177,-2.3135,-1.2607,-0.87765
vp11,4,0.75861,1.6082,2.27,-0.007957
vp11,5,4.4146,-3.3168,2.2267,2.2656
vp11,7,1.6859,0.79277,0.92942,2.9514
vp11,6,2.0454,-1.7704,4.7664,2.8654
vp11,8,1.8177,0.053587,0.31662,0.18906
vp11,5,1.9241,-0.731,1.5039,0.53367
vp11,3,-2.2068,-0.68875,-0.58842,1.2909
vp11,4,1.2063,1.8796,-0.30296,0.28169
vp11,7,3.5463,-1.4588,-0.43406,0.85636
vp11,2,2.5517,-1.675,2.2369,0.21708
vp11,8,-1.9065,0.41007,-1.6856,-1.565
vp11,3,5.7035,-3.3748,1.7358,4.1221
vp11,4,4.8974,1.8163,0.9155,3.0102
vp11,3,-4.9506,-4.4438,0.71,2.5472
vp11,8,-0.76147,0.13168,-0.88871,-0.26226
vp11,3,-2.4705,-3.6524,-0.28389,-1.1243
vp11,3,1.5895,-1.4964,1.0239,-0.43971
vp11,7,5.059,0.1233,1.7841,0.45138
vp11,3,-5.165,-1.1495,-0.836,-1.7801
vp11,4,2.724,-1.0505,-0.21647,-0.039781
vp11,1,0.39046,-3.9831,-0.076537,1.6931
vp11,4,1.9399,-2.4571,2.997,0.37652
vp11,2,1.9088,-1.4002,1.2219,1.2557
vp11,3,-1.1877,-1.3808,-0.25988,0.33767
vp11,7,-1.3563,-0.45584,-2.1152,-1.4101
vp11,4,3.9535,-0.92023,0.14267,-0.49607
vp11,1,2.4135,-0.63996,-0.41305,1.1281
vp11,6,0.95034,1.3462,-0.64834,-1.0249
vp11,4,0.57482,-1.6315,3.2704,0.75935
vp11,5,1.0793,-2.01,2.1969,1.3584
vp11,2,1.6152,-0.75192,-0.19861,-1.7085
vp11,5,-0.12285,-1.6415,0.83025,1.1588
vp11,2,2.4899,0.099197,-2.4661,0.70971
vp11,5,-8.8281,-5.6066,-0.73224,-0.55111
vp11,6,-2.1167,-2.2372,-1.4405,4.0578
vp11,6,0.22927,-3.0419,1.8092,2.2748
vp11,5,-3.0399,-5.0745,1.375,1.0076
vp11,6,1.1567,-2.8642,3.3233,-0.023356
vp11,3,1.9029,-1.5259,0.73532,0.22138
vp11,6,-1.2848,-3.3896,0.27391,2.201
vp11,4,2.5068,-0.53636,-1.1532,-0.12443
vp11,6,4.2123,-0.33642,3.3678,3.3691
vp11,8,0.17909,-1.513,0.49597,3.1129
vp11,7,1.1577,-1.1229,0.51221,1.2982
vp11,8,-2.9302,-0.36198,0.17462,-0.5176
vp11,6,1.3548,-2.1953,3.5117,3.0882
vp11,5,-1.3238,0.93548,2.2484,-0.12305
vp11,5,-2.0756,2.9698,1.6106,2.3664
vp11,2,-2.0508,-5.6319,1.194,0.23314
vp11,6,-1.9299,0.0014999,-1.2367,-2.4033
vp11,5,-1.3407,-1.6161,0.58835,-0.34244
vp11,8,-0.53199,0.28447,0.8348,1.183
vp11,2,0.94686,-0.84478,1.6272,1.3557
vp11,5,3.9604,1.174,1.5736,0.59741
vp11,7,-4.2212,-3.0102,-2.6816,-0.96432
vp11,7,-0.78902,-2.2958,1.0691,1.6481
vp11,1,0.19308,-3.04,3.909,0.86404
vp11,1,3.34,-1.3284,3.3374,1.4341
vp11,7,2.8755,0.85184,2.3875,0.97188
vp11,6,2.786,-0.088698,4.5843,1.981
vp11,3,0.90864,0.2457,2.3587,-0.11557
vp11,2,3.2885,-0.63086,1.3205,-0.58409
vp11,5,1.7724,0.4773,-1.2824,-0.48554
vp11,4,4.7598,-0.57119,0.43491,-0.81413
vp11,8,3.3069,0.045862,-0.71127,0.41068
vp11,6,-1.7759,0.024589,1.8123,-1.0787
vp11,2,-1.3093,-0.59497,-3.2907,-0.64628
vp11,4,0.25511,-1.525,-0.025828,-0.46518
vp11,8,-0.13096,1.6229,4.3718,1.1516
vp11,4,-1.8901,-3.5277,-1.2335,-0.26246
vp11,5,-0.45285,-3.7235,-0.0042939,1.2206
vp11,3,-3.3184,-5.2975,0.69228,-1.4914
vp11,1,1.9931,-0.86602,2.9949,2.5276
vp11,4,0.94038,1.2604,0.60475,1.1025
vp11,4,0.16136,3.1634,0.60176,1.699
vp11,5,2.5158,-6.0793,1.1747,-0.35535
vp11,8,-0.34718,4.8138,2.0722,1.2111
vp11,4,0.83547,4.2399,3.6259,2.5511
vp11,4,3.1816,2.5978,0.34927,-0.18977
vp11,1,1.3825,-6.3802,0.06384,-1.5309
vp11,6,3.1464,-0.36056,1.8263,1.1078
vp11,4,3.4563,3.1458,6.2392,3.2599
vp11,6,0.31081,0.24058,3.0876,1.8576
vp11,6,1.9611,0.65613,2.194,-1.3458
vp11,8,2.7351,2.3187,-0.66804,-0.82379
vp11,1,2.6437,-1.2455,-0.40912,-2.4208
vp11,2,0.27671,-2.7067,-3.2742,-0.75389
vp11,5,4.6661,-1.6751,1.0703,0.15944
vp11,7,-0.30136,2.3758,-0.064067,0.24904
vp11,6,1.6056,-1.0799,1.1028,-1.826
vp11,4,-1.8963,-2.8016,1.7368,-0.19769
vp11,1,-4.1451,0.4031,2.1955,2.8176
vp11,1,-0.32098,1.1964,1.5403,1.7
vp11,8,1.6334,3.0803,2.3034,1.845
vp11,2,-2.0521,-5.1356,-3.4956,-0.99937
vp11,3,2.4268,0.32523,-0.78717,-0.18188
vp11,2,-2.7316,-2.7612,-3.2379,0.98323
vp11,8,-3.7268,-2.4942,-0.68758,-1.5335
vp11,3,1.6974,0.9312,-0.92433,0.58358
vp11,1,-3.3739,0.77234,-0.1254,-0.53411
vp11,8,-2.4683,-0.12909,-0.54811,1.8211
vp11,6,-5.1279,-3.1361,0.13155,-1.2286
vp11,2,2.4572,-2.8067,0.064819,-1.1349
vp11,3,-0.45803,-0.30234,0.32112,0.02776
vp11,2,-1.5385,-2.9011,-3.9683,-1.08
vp11,1,2.1289,-0.9944,2.5237,0.083057
vp11,1,-0.14165,-4.5097,1.3475,1.5306
vp11,3,2.4415,-0.27975,0.15783,2.1456
vp11,3,-2.703,-0.96092,-1.1104,-0.87762
vp11,1,1.6176,-0.22626,-3.5296,-3.3244
vp11,8,0.69717,2.6814,1.7294,0.28825
vp11,8,1.0366,-0.61055,-0.61974,-0.043304
vp11,7,-0.012769,-0.9623,0.42405,-1.0698
vp11,2,4.4239,-0.38071,-2.0925,1.8766
vp11,2,0.65653,-2.6233,-4.7397,-2.0641
vp11,2,-0.69845,-7.0331,0.67989,-0.86197
vp11,2,-2.4919,-3.6064,3.6309,2.1302
vp11,2,3.2863,-3.7834,-1.1541,2.1975
vp11,1,3.7224,-4.1682,2.9613,2.023
vp11,1,3.8214,-2.4984,1.7867,2.0957
vp11,8,2.4429,0.25314,3.3873,2.945
vp11,6,3.992,-0.3349,2.2804,-0.089279
vp11,7,1.7373,-3.94,-3.5337,-1.627
vp11,8,2.5218,-0.12138,-0.28483,0.41941
vp11,2,1.6508,-0.12573,0.6183,1.2517
vp11,3,5.6269,-0.94884,2.4915,0.84523
vp11,6,-4.8269,-4.7087,1.3456,-0.92435
vp11,2,-1.9411,-2.845,-1.7198,-2.8406
vp11,5,1.386,0.95154,1.227,-0.93945
vp11,8,-1.9015,-2.8706,0.98902,0.07859
vp11,2,3.5695,1.8614,-1.0199,0.103
vp11,5,0.99072,3.3577,3.4906,1.3996
vp11,5,0.16051,0.87815,4.46,1.0344
vp11,3,-0.38183,-4.7908,2.3157,0.93747
vp11,1,0.40661,-3.5972,1.2008,-0.40733
vp11,4,-1.6214,1.6087,-4.3074,-2.6174
vp11,5,1.6409,-1.507,3.9679,0.34803
vp11,6,4.2245,-0.59862,2.2958,0.25298
vp11,2,-2.0589,0.048661,0.16866,0.15527
vp11,7,-1.3588,-2.7252,0.75005,1.1314
vp11,8,0.09286,2.1408,-0.24351,-0.23195
vp11,4,-5.9283,-2.2965,-1.2871,-1.7896
vp11,2,1.83,0.5986,-2.3962,-2.624
vp11,7,0.29602,-4.2366,0.90631,0.16725
vp11,7,1.6648,-1.6752,-2.0355,-1.0516
vp11,1,-1.0578,-3.3143,-0.0026251,0.35875
vp11,3,5.0803,-0.38228,4.922,2.71
vp11,8,1.7381,4.2372,-1.9762,-0.408
vp11,6,0.56958,-1.7754,-0.32755,0.71528
vp11,2,-2.5572,-4.0285,-3.3045,-0.8981
vp11,1,0.057654,0.2312,0.72619,1.4121
vp11,8,1.4729,1.1795,2.4899,1.5787
vp11,2,0.76008,-0.1701,3.74,2.2679
vp11,5,-0.56338,-3.9819,0.71196,0.66233
vp11,4,-4.7808,-2.8975,-2.9559,-1.1905
vp11,6,-1.2223,-3.5813,0.65658,0.71671
vp11,7,-0.020981,0.70539,1.6015,0.14414
vp11,7,3.1007,-3.8199,-2.281,0.15719
vp11,6,6.9044,3.3525,-0.25539,1.4477
vp11,5,-1.8531,-1.2926,0.73082,-0.067322
vp11,2,-1.3466,0.021249,-1.0391,0.01661
vp11,6,-2.6444,-3.6502,0.19665,0.42536
vp11,3,-0.70717,-2.1195,0.27872,0.4875
vp11,8,-5.1954,0.91451,-3.1927,-0.97751
vp11,7,2.8518,-2.3963,1.2865,0.70007
vp11,7,0.75034,-3.3491,2.484,0.65022
vp11,1,-0.035851,1.5767,0.17183,-0.35821
vp11,3,2.3545,-2.4732,1.6263,-0.70028
vp11,4,-0.28715,1.7417,1.6679,-0.11963
vp11,4,0.98487,0.14773,-0.59044,2.0348
vp11,3,5.5968,-1.9474,0.96412,1.2638
vp11,4,0.42245,-3.2523,-0.38012,0.3463
vp11,7,-2.2972,-4.8453,0.2894,5.4598
vp11,2,0.52452,2.5065,6.3793,5.1499
vp11,8,1.0898,2.5521,2.8737,3.1609
vp11,5,5.5877,-0.53621,1.4333,1.938
vp11,1,-4.7284,-1.5047,2.9235,2.8385
vp11,5,-0.56008,-1.1243,1.1786,1.6305
vp11,6,2.7775,-2.4035,1.0788,2.5901
vp11,5,-3.7402,-7.1123,0.26878,0.030136
vp11,6,0.75005,-4.7883,1.398,-0.88487
vp11,4,-4.829,-1.6594,2.287,-0.30204
vp11,2,3.0282,-0.13764,2.645,1.7928
vp11,6,-1.3597,-4.2981,-1.4415,0.88862
vp11,6,3.3953,-1.2504,-1.659,0.71105
vp11,2,1.5296,0.99519,1.2461,0.23037
vp11,7,4.4611,0.95669,2.9944,2.1194
vp11,8,1.062,2.7666,-1.6085,1.922
vp11,3,5.6836,-2.5288,2.4929,0.81774
vp11,8,4.8803,4.2846,1.2111,1.5884
vp11,3,-0.42462,-3.1393,0.46876,-0.6593
vp11,5,2.9553,-2.4935,3.1281,3.6236
vp11,4,1.0279,-4.4433,2.4683,1.5286
vp11,3,3.3835,-1.8143,2.0025,0.38129
vp11,5,1.3771,-0.71026,0.57043,-0.01462
vp11,7,2.6211,-0.38204,0.85266,-0.4141
vp11,7,4.2713,3.3112,-0.14886,0.7436
vp11,5,0.49455,-0.64686,1.3545,-0.39522
vp11,8,2.5787,0.28406,0.45662,-0.048347
vp11,5,0.62612,-3.1455,2.6474,0.78507
vp11,4,5.3938,2.3228,-2.5211,-1.0567
vp11,7,-0.34801,-2.6989,-2.4615,-1.2141
vp11,1,-3.3014,-1.5235,-0.68516,0.26051
vp11,8,6.8452,3.257,1.939,0.72314
vp11,2,0.99253,-5.0461,0.47098,-1.1276
vp11,4,-6.1807,0.91434,-5.7988,-1.4755
vp11,1,3.6432,-4.7433,0.13704,-0.38687
vp11,2,4.9938,-0.95594,5.0385,4.5518
vp11,2,-0.40626,-0.89282,5.8167,-0.10057
vp11,1,-2.368,-3.2552,0.53605,-0.99206
vp11,4,1.8714,-1.4751,1.1575,1.4117
vp12,1,-4.2476,-4.9513,-0.94672,-0.46893
vp12,3,5.7072,-0.69341,2.7338,1.8552
vp12,1,-0.50206,-6.0729,2.243,1.7634
vp12,8,0.87941,-5.1572,2.4425,0.89561
vp12,2,0.13295,-0.75753,2.4365,0.42788
vp12,8,7.2273,-0.12096,1.7339,0.48954
vp12,6,2.3901,-0.42508,1.6185,0.41967
vp12,2,-1.7679,-5.3808,-2.0381,-1.7505
vp12,5,3.1507,-1.4445,-3.1429,0.14378
vp12,8,-1.5078,-2.1556,-0.6192,2.0197
vp12,1,2.5109,-2.8393,-0.8429,0.71819
vp12,3,-0.82999,-2.6943,0.89587,0.15099
vp12,7,-1.6287,-2.6637,-3.8902,-1.4279
vp12,1,3.1806,-0.57087,-0.22521,-0.27992
vp12,3,0.46222,-2.2599,1.262,-0.46556
vp12,2,2.5415,2.9175,0.043132,-0.036799
vp12,6,3.0951,1.5114,0.53516,2.3759
vp12,6,2.3488,-0.94772,-0.14669,0.37564
vp12,1,4.1047,-2.8258,2.3083,-0.42361
vp12,5,-4.522,-3.6714,0.88769,0.26151
vp12,7,0.03726,-5.5374,0.61022,-0.64465
vp12,5,2.7552,-1.856,0.73212,0.3625
vp12,2,2.4738,-1.2146,0.25541,2.2495
vp12,3,1.4986,-3.7423,0.2881,-0.18358
vp12,6,-2.0521,-1.0836,2.9684,1.6132
vp12,1,-0.78743,0.66705,1.2501,-1.1925
vp12,7,0.82966,2.2785,1.0222,0.72229
vp12,8,-1.3992,-2.1651,-1.0142,0.87627
vp12,4,-1.0266,-3.3911,-1.0061,-1.0974
vp12,4,2.572,-2.3245,0.56961,-0.22333
vp12,4,2.2962,2.3496,2.3626,0.54614
vp12,8,3.1821,-0.22259,1.0165,-0.70955
vp12,5,3.0551,-2.9455,1.3295,0.44548
vp12,1,2.2659,0.63003,-3.0068,0.8681
vp12,8,-3.5421,-2.8295,-5.4799,-3.2365
vp12,1,-1.9008,-1.6933,1.9299,0.72822
vp12,8,0.34565,-1.7561,-3.0693,-1.3736
vp12,4,-0.81732,-2.8075,1.7524,1.0919
vp12,3,5.9203,-0.45256,0.65816,0.32638
vp12,1,5.6284,1.5477,0.76755,-1.1172
vp12,7,-1.0731,-3.7771,-0.55115,-2.3189
vp12,2,0.22864,-4.571,1.5221,-1.6859
vp12,5,-1.7944,0.53764,0.34401,0.0057102
vp12,4,-1.1303,-0.31092,-0.86707,-1.1213
vp12,6,-1.7532,-4.0042,-1.3172,-0.34086
vp12,5,-5.4254,-3.389,-1.2323,-2.5909
vp12,1,-0.33743,-3.2564,-0.7897,-1.2106
vp12,7,5.3561,-1.1833,2.8429,0.59186
vp12,1,2.4108,-4.7225,1.356,1.5202
vp12,2,1.5387,-4.1865,-0.61344,-0.59955
vp12,2,1.2496,-1.3311,-2.1709,-1.5021
vp12,7,-5.2743,-8.1338,-5.993,-4.1833
vp12,6,-1.0216,-5.5211,0.45164,2.2666
vp12,3,9.2621,2.9511,1.1449,-0.24689
vp12,3,0.27457,-1.3957,0.9483,-0.87854
vp12,5,3.4375,-4.6127,2.2663,1.4161
vp12,6,4.5714,-2.9727,-2.319,-1.7983
vp12,1,-0.96445,2.119,0.57571,-1.6992
vp12,8,-2.1266,-4.4708,1.7548,-0.43078
