       value	     chindex	     chlabel	        bini	           binlabel	ERPset
       0.542	          68	LPP_massUniv	           2	  negativeSmallDark	vp11
       0.773	          68	LPP_massUniv	           3	negativeLargeBright	vp11
       0.515	          68	LPP_massUniv	           4	negativeSmallBright	vp11
       0.892	          68	LPP_massUniv	           5	   neutralLargeDark	vp11
       0.822	          68	LPP_massUniv	           6	   neutralSmallDark	vp11
       0.635	          68	LPP_massUniv	           7	 neutralLargeBright	vp11
       0.208	          68	LPP_massUniv	           8	 neutralSmallBright	vp11
       0.404	          68	LPP_massUniv	           1	  negativeLargeDark	vp12
       0.404	          68	LPP_massUniv	           2	  negativeSmallDark	vp12
       0.511	          68	LPP_massUniv	           3	negativeLargeBright	vp12
       1.394	          68	LPP_massUniv	           4	negativeSmallBright	vp12
       0.417	          68	LPP_massUniv	           5	   neutralLargeDark	vp12
       0.536	          68	LPP_massUniv	           6	   neutralSmallDark	vp12
       0.347	          68	LPP_massUniv	           7	 neutralLargeBright	vp12
       0.519	          68	LPP_massUniv	           8	 neutralSmallBright	vp12
       0.367	          68	LPP_massUniv	           1	  negativeLargeDark	vp13
       0.332	          68	LPP_massUniv	           2	  negativeSmallDark	vp13
       0.715	          68	LPP_massUniv	           3	negativeLargeBright	vp13
       0.078	          68	LPP_massUniv	           4	negativeSmallBright	vp13
       0.149	          68	LPP_massUniv	           5	   neutralLargeDark	vp13
       0.624	          68	LPP_massUniv	           6	   neutralSmallDark	vp13
       1.028	          68	LPP_massUniv	           7	 neutralLargeBright	vp13
      -1.081	          68	LPP_massUniv	           8	 neutralSmallBright	vp13
       1.222	          68	LPP_massUniv	           1	  negativeLargeDark	vp14
       1.148	          68	LPP_massUniv	           2	  negativeSmallDark	vp14
       1.197	          68	LPP_massUniv	           3	negativeLargeBright	vp14
       1.786	          68	LPP_massUniv	           4	negativeSmallBright	vp14
       0.920	          68	LPP_massUniv	           5	   neutralLargeDark	vp14
       1.151	          68	LPP_massUniv	           6	   neutralSmallDark	vp14
       1.415	          68	LPP_massUniv	           7	 neutralLargeBright	vp14
       1.790	          68	LPP_massUniv	           8	 neutralSmallBright	vp14
       1.315	          68	LPP_massUniv	           1	  negativeLargeDark	vp15
       1.231	          68	LPP_massUniv	           2	  negativeSmallDark	vp15
       1.488	          68	LPP_massUniv	           3	negativeLargeBright	vp15
       1.792	          68	LPP_massUniv	           4	negativeSmallBright	vp15
       0.975	          68	LPP_massUniv	           5	   neutralLargeDark	vp15
       1.482	          68	LPP_massUniv	           6	   neutralSmallDark	vp15
       1.488	          68	LPP_massUniv	           7	 neutralLargeBright	vp15
       1.984	          68	LPP_massUniv	           8	 neutralSmallBright	vp15
       0.205	          68	LPP_massUniv	           1	  negativeLargeDark	vp16
       0.448	          68	LPP_massUniv	           2	  negativeSmallDark	vp16
       0.302	          68	LPP_massUniv	           3	negativeLargeBright	vp16
       0.441	          68	LPP_massUniv	           4	negativeSmallBright	vp16
       0.016	          68	LPP_massUniv	           5	   neutralLargeDark	vp16
       0.260	          68	LPP_massUniv	           6	   neutralSmallDark	vp16
       0.091	          68	LPP_massUniv	           7	 neutralLargeBright	vp16
       0.504	          68	LPP_massUniv	           8	 neutralSmallBright	vp16
       0.316	          68	LPP_massUniv	           1	  negativeLargeDark	vp17
       0.759	          68	LPP_massUniv	           2	  negativeSmallDark	vp17
       0.739	          68	LPP_massUniv	           3	negativeLargeBright	vp17
       1.086	          68	LPP_massUniv	           4	negativeSmallBright	vp17
       0.601	          68	LPP_massUniv	           5	   neutralLargeDark	vp17
       0.555	          68	LPP_massUniv	           6	   neutralSmallDark	vp17
       0.537	          68	LPP_massUniv	           7	 neutralLargeBright	vp17
       1.346	          68	LPP_massUniv	           8	 neutralSmallBright	vp17
       0.240	          68	LPP_massUniv	           1	  negativeLargeDark	vp18
       0.409	          68	LPP_massUniv	           2	  negativeSmallDark	vp18
       0.633	          68	LPP_massUniv	           3	negativeLargeBright	vp18
       0.098	          68	LPP_massUniv	           4	negativeSmallBright	vp18
       0.024	          68	LPP_massUniv	           5	   neutralLargeDark	vp18
       0.603	          68	LPP_massUniv	           6	   neutralSmallDark	vp18
      -0.170	          68	LPP_massUniv	           7	 neutralLargeBright	vp18
       0.155	          68	LPP_massUniv	           8	 neutralSmallBright	vp18
       1.288	          68	LPP_massUniv	           1	  negativeLargeDark	vp19
       0.200	          68	LPP_massUniv	           2	  negativeSmallDark	vp19
       1.324	          68	LPP_massUniv	           3	negativeLargeBright	vp19
       1.486	          68	LPP_massUniv	           4	negativeSmallBright	vp19
       1.028	          68	LPP_massUniv	           5	   neutralLargeDark	vp19
       0.076	          68	LPP_massUniv	           6	   neutralSmallDark	vp19
       1.712	          68	LPP_massUniv	           7	 neutralLargeBright	vp19
       1.214	          68	LPP_massUniv	           8	 neutralSmallBright	vp19
       1.047	          68	LPP_massUniv	           1	  negativeLargeDark	vp20
       0.657	          68	LPP_massUniv	           2	  negativeSmallDark	vp20
       1.110	          68	LPP_massUniv	           3	negativeLargeBright	vp20
       1.003	          68	LPP_massUniv	           4	negativeSmallBright	vp20
       1.185	          68	LPP_massUniv	           5	   neutralLargeDark	vp20
       0.721	          68	LPP_massUniv	           6	   neutralSmallDark	vp20
       1.062	          68	LPP_massUniv	           7	 neutralLargeBright	vp20
       1.135	          68	LPP_massUniv	           8	 neutralSmallBright	vp20
       0.155	          68	LPP_massUniv	           1	  negativeLargeDark	vp21
      -0.018	          68	LPP_massUniv	           2	  negativeSmallDark	vp21
       0.001	          68	LPP_massUniv	           3	negativeLargeBright	vp21
       0.238	          68	LPP_massUniv	           4	negativeSmallBright	vp21
       0.265	          68	LPP_massUniv	           5	   neutralLargeDark	vp21
       0.085	          68	LPP_massUniv	           6	   neutralSmallDark	vp21
       0.019	          68	LPP_massUniv	           7	 neutralLargeBright	vp21
      -0.171	          68	LPP_massUniv	           8	 neutralSmallBright	vp21
       1.226	          68	LPP_massUniv	           1	  negativeLargeDark	vp22
       0.936	          68	LPP_massUniv	           2	  negativeSmallDark	vp22
       1.412	          68	LPP_massUniv	           3	negativeLargeBright	vp22
       2.226	          68	LPP_massUniv	           4	negativeSmallBright	vp22
