       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     386.719	          67	EPN_massUniv	           5	   neutralLargeDark	vp19
     312.500	          67	EPN_massUniv	           6	   neutralSmallDark	vp19
     289.063	          67	EPN_massUniv	           7	 neutralLargeBright	vp19
     382.813	          67	EPN_massUniv	           8	 neutralSmallBright	vp19
     351.563	          67	EPN_massUniv	           1	  negativeLargeDark	vp20
     375.000	          67	EPN_massUniv	           2	  negativeSmallDark	vp20
     308.594	          67	EPN_massUniv	           3	negativeLargeBright	vp20
     320.313	          67	EPN_massUniv	           4	negativeSmallBright	vp20
     367.188	          67	EPN_massUniv	           5	   neutralLargeDark	vp20
     382.813	          67	EPN_massUniv	           6	   neutralSmallDark	vp20
     312.500	          67	EPN_massUniv	           7	 neutralLargeBright	vp20
     324.219	          67	EPN_massUniv	           8	 neutralSmallBright	vp20
     316.406	          67	EPN_massUniv	           1	  negativeLargeDark	vp21
     343.750	          67	EPN_massUniv	           2	  negativeSmallDark	vp21
     285.156	          67	EPN_massUniv	           3	negativeLargeBright	vp21
     296.875	          67	EPN_massUniv	           4	negativeSmallBright	vp21
     335.938	          67	EPN_massUniv	           5	   neutralLargeDark	vp21
     281.250	          67	EPN_massUniv	           6	   neutralSmallDark	vp21
     320.313	          67	EPN_massUniv	           7	 neutralLargeBright	vp21
     292.969	          67	EPN_massUniv	           8	 neutralSmallBright	vp21
     316.406	          67	EPN_massUniv	           1	  negativeLargeDark	vp22
     382.813	          67	EPN_massUniv	           2	  negativeSmallDark	vp22
     375.000	          67	EPN_massUniv	           3	negativeLargeBright	vp22
     296.875	          67	EPN_massUniv	           4	negativeSmallBright	vp22
     402.344	          67	EPN_massUniv	           5	   neutralLargeDark	vp22
     402.344	          67	EPN_massUniv	           6	   neutralSmallDark	vp22
     304.688	          67	EPN_massUniv	           7	 neutralLargeBright	vp22
     300.781	          67	EPN_massUniv	           8	 neutralSmallBright	vp22
     332.031	          67	EPN_massUniv	           1	  negativeLargeDark	vp23
     355.469	          67	EPN_massUniv	           2	  negativeSmallDark	vp23
     394.531	          67	EPN_massUniv	           3	negativeLargeBright	vp23
     281.250	          67	EPN_massUniv	           4	negativeSmallBright	vp23
     335.938	          67	EPN_massUniv	           5	   neutralLargeDark	vp23
     355.469	          67	EPN_massUniv	           6	   neutralSmallDark	vp23
     378.906	          67	EPN_massUniv	           7	 neutralLargeBright	vp23
     375.000	          67	EPN_massUniv	           8	 neutralSmallBright	vp23
     347.656	          67	EPN_massUniv	           1	  negativeLargeDark	vp24
     367.188	          67	EPN_massUniv	           2	  negativeSmallDark	vp24
     371.094	          67	EPN_massUniv	           3	negativeLargeBright	vp24
     335.938	          67	EPN_massUniv	           4	negativeSmallBright	vp24
     343.750	          67	EPN_massUniv	           5	   neutralLargeDark	vp24
     367.188	          67	EPN_massUniv	           6	   neutralSmallDark	vp24
     296.875	          67	EPN_massUniv	           7	 neutralLargeBright	vp24
     328.125	          67	EPN_massUniv	           8	 neutralSmallBright	vp24
     312.500	          67	EPN_massUniv	           1	  negativeLargeDark	vp25
     398.438	          67	EPN_massUniv	           2	  negativeSmallDark	vp25
     402.344	          67	EPN_massUniv	           3	negativeLargeBright	vp25
     281.250	          67	EPN_massUniv	           4	negativeSmallBright	vp25
     281.250	          67	EPN_massUniv	           5	   neutralLargeDark	vp25
     378.906	          67	EPN_massUniv	           6	   neutralSmallDark	vp25
     281.250	          67	EPN_massUniv	           7	 neutralLargeBright	vp25
     281.250	          67	EPN_massUniv	           8	 neutralSmallBright	vp25
     386.719	          67	EPN_massUniv	           1	  negativeLargeDark	vp26
     312.500	          67	EPN_massUniv	           2	  negativeSmallDark	vp26
     335.938	          67	EPN_massUniv	           3	negativeLargeBright	vp26
     328.125	          67	EPN_massUniv	           4	negativeSmallBright	vp26
     292.969	          67	EPN_massUniv	           5	   neutralLargeDark	vp26
     296.875	          67	EPN_massUniv	           6	   neutralSmallDark	vp26
     285.156	          67	EPN_massUniv	           7	 neutralLargeBright	vp26
     375.000	          67	EPN_massUniv	           8	 neutralSmallBright	vp26
     390.625	          67	EPN_massUniv	           1	  negativeLargeDark	vp27
     320.313	          67	EPN_massUniv	           2	  negativeSmallDark	vp27
     363.281	          67	EPN_massUniv	           3	negativeLargeBright	vp27
     312.500	          67	EPN_massUniv	           4	negativeSmallBright	vp27
     281.250	          67	EPN_massUniv	           5	   neutralLargeDark	vp27
     316.406	          67	EPN_massUniv	           6	   neutralSmallDark	vp27
