       value	     chindex	     chlabel	        bini	           binlabel	ERPset
      -0.482	          66	 N1_massUniv	           8	 neutralSmallBright	vp10
      -3.216	          66	 N1_massUniv	           1	  negativeLargeDark	vp11
      -2.339	          66	 N1_massUniv	           2	  negativeSmallDark	vp11
      -1.480	          66	 N1_massUniv	           3	negativeLargeBright	vp11
      -0.669	          66	 N1_massUniv	           4	negativeSmallBright	vp11
      -2.859	          66	 N1_massUniv	           5	   neutralLargeDark	vp11
      -2.997	          66	 N1_massUniv	           6	   neutralSmallDark	vp11
      -1.323	          66	 N1_massUniv	           7	 neutralLargeBright	vp11
       0.572	          66	 N1_massUniv	           8	 neutralSmallBright	vp11
      -3.907	          66	 N1_massUniv	           1	  negativeLargeDark	vp12
      -3.410	          66	 N1_massUniv	           2	  negativeSmallDark	vp12
      -3.833	          66	 N1_massUniv	           3	negativeLargeBright	vp12
      -1.614	          66	 N1_massUniv	           4	negativeSmallBright	vp12
      -5.399	          66	 N1_massUniv	           5	   neutralLargeDark	vp12
      -3.260	          66	 N1_massUniv	           6	   neutralSmallDark	vp12
      -2.943	          66	 N1_massUniv	           7	 neutralLargeBright	vp12
      -2.654	          66	 N1_massUniv	           8	 neutralSmallBright	vp12
      -1.240	          66	 N1_massUniv	           1	  negativeLargeDark	vp13
      -0.976	          66	 N1_massUniv	           2	  negativeSmallDark	vp13
      -1.633	          66	 N1_massUniv	           3	negativeLargeBright	vp13
      -1.421	          66	 N1_massUniv	           4	negativeSmallBright	vp13
      -0.396	          66	 N1_massUniv	           5	   neutralLargeDark	vp13
      -1.872	          66	 N1_massUniv	           6	   neutralSmallDark	vp13
      -2.170	          66	 N1_massUniv	           7	 neutralLargeBright	vp13
      -1.439	          66	 N1_massUniv	           8	 neutralSmallBright	vp13
      -6.337	          66	 N1_massUniv	           1	  negativeLargeDark	vp14
      -3.839	          66	 N1_massUniv	           2	  negativeSmallDark	vp14
      -3.650	          66	 N1_massUniv	           3	negativeLargeBright	vp14
      -2.005	          66	 N1_massUniv	           4	negativeSmallBright	vp14
      -4.694	          66	 N1_massUniv	           5	   neutralLargeDark	vp14
      -4.593	          66	 N1_massUniv	           6	   neutralSmallDark	vp14
      -3.641	          66	 N1_massUniv	           7	 neutralLargeBright	vp14
      -1.366	          66	 N1_massUniv	           8	 neutralSmallBright	vp14
      -2.826	          66	 N1_massUniv	           1	  negativeLargeDark	vp15
      -3.507	          66	 N1_massUniv	           2	  negativeSmallDark	vp15
      -3.069	          66	 N1_massUniv	           3	negativeLargeBright	vp15
      -0.833	          66	 N1_massUniv	           4	negativeSmallBright	vp15
      -3.421	          66	 N1_massUniv	           5	   neutralLargeDark	vp15
      -3.864	          66	 N1_massUniv	           6	   neutralSmallDark	vp15
      -2.862	          66	 N1_massUniv	           7	 neutralLargeBright	vp15
      -1.204	          66	 N1_massUniv	           8	 neutralSmallBright	vp15
      -2.757	          66	 N1_massUniv	           1	  negativeLargeDark	vp16
      -2.255	          66	 N1_massUniv	           2	  negativeSmallDark	vp16
      -2.414	          66	 N1_massUniv	           3	negativeLargeBright	vp16
      -1.655	          66	 N1_massUniv	           4	negativeSmallBright	vp16
      -2.809	          66	 N1_massUniv	           5	   neutralLargeDark	vp16
      -2.432	          66	 N1_massUniv	           6	   neutralSmallDark	vp16
      -2.328	          66	 N1_massUniv	           7	 neutralLargeBright	vp16
      -0.809	          66	 N1_massUniv	           8	 neutralSmallBright	vp16
      -1.549	          66	 N1_massUniv	           1	  negativeLargeDark	vp17
      -1.600	          66	 N1_massUniv	           2	  negativeSmallDark	vp17
      -0.804	          66	 N1_massUniv	           3	negativeLargeBright	vp17
      -0.915	          66	 N1_massUniv	           4	negativeSmallBright	vp17
      -2.280	          66	 N1_massUniv	           5	   neutralLargeDark	vp17
      -1.021	          66	 N1_massUniv	           6	   neutralSmallDark	vp17
      -2.109	          66	 N1_massUniv	           7	 neutralLargeBright	vp17
      -0.690	          66	 N1_massUniv	           8	 neutralSmallBright	vp17
      -5.155	          66	 N1_massUniv	           1	  negativeLargeDark	vp18
