       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     105.469	          69	          P1	           6	   neutralSmallDark	vp05
     121.094	          69	          P1	           7	 neutralLargeBright	vp05
      82.031	          69	          P1	           8	 neutralSmallBright	vp05
     109.375	          69	          P1	           1	  negativeLargeDark	vp06
     125.000	          69	          P1	           2	  negativeSmallDark	vp06
     128.906	          69	          P1	           3	negativeLargeBright	vp06
     148.438	          69	          P1	           4	negativeSmallBright	vp06
     109.375	          69	          P1	           5	   neutralLargeDark	vp06
     132.813	          69	          P1	           6	   neutralSmallDark	vp06
     128.906	          69	          P1	           7	 neutralLargeBright	vp06
      66.406	          69	          P1	           8	 neutralSmallBright	vp06
     101.563	          69	          P1	           1	  negativeLargeDark	vp07
     101.563	          69	          P1	           2	  negativeSmallDark	vp07
     140.625	          69	          P1	           3	negativeLargeBright	vp07
      74.219	          69	          P1	           4	negativeSmallBright	vp07
      97.656	          69	          P1	           5	   neutralLargeDark	vp07
     109.375	          69	          P1	           6	   neutralSmallDark	vp07
     140.625	          69	          P1	           7	 neutralLargeBright	vp07
     140.625	          69	          P1	           8	 neutralSmallBright	vp07
      93.750	          69	          P1	           1	  negativeLargeDark	vp08
     140.625	          69	          P1	           2	  negativeSmallDark	vp08
     121.094	          69	          P1	           3	negativeLargeBright	vp08
     117.188	          69	          P1	           4	negativeSmallBright	vp08
      89.844	          69	          P1	           5	   neutralLargeDark	vp08
     125.000	          69	          P1	           6	   neutralSmallDark	vp08
      93.750	          69	          P1	           7	 neutralLargeBright	vp08
     125.000	          69	          P1	           8	 neutralSmallBright	vp08
     128.906	          69	          P1	           1	  negativeLargeDark	vp09
     121.094	          69	          P1	           2	  negativeSmallDark	vp09
     140.625	          69	          P1	           3	negativeLargeBright	vp09
      97.656	          69	          P1	           4	negativeSmallBright	vp09
     125.000	          69	          P1	           5	   neutralLargeDark	vp09
     128.906	          69	          P1	           6	   neutralSmallDark	vp09
      82.031	          69	          P1	           7	 neutralLargeBright	vp09
     132.813	          69	          P1	           8	 neutralSmallBright	vp09
      93.750	          69	          P1	           1	  negativeLargeDark	vp10
     128.906	          69	          P1	           2	  negativeSmallDark	vp10
      85.938	          69	          P1	           3	negativeLargeBright	vp10
      89.844	          69	          P1	           4	negativeSmallBright	vp10
      89.844	          69	          P1	           5	   neutralLargeDark	vp10
      97.656	          69	          P1	           6	   neutralSmallDark	vp10
     148.438	          69	          P1	           7	 neutralLargeBright	vp10
     128.906	          69	          P1	           8	 neutralSmallBright	vp10
      93.750	          69	          P1	           1	  negativeLargeDark	vp11
      78.125	          69	          P1	           2	  negativeSmallDark	vp11
     125.000	          69	          P1	           3	negativeLargeBright	vp11
      66.406	          69	          P1	           4	negativeSmallBright	vp11
      93.750	          69	          P1	           5	   neutralLargeDark	vp11
      74.219	          69	          P1	           6	   neutralSmallDark	vp11
     101.563	          69	          P1	           7	 neutralLargeBright	vp11
      85.938	          69	          P1	           8	 neutralSmallBright	vp11
      82.031	          69	          P1	           1	  negativeLargeDark	vp12
     105.469	          69	          P1	           2	  negativeSmallDark	vp12
     117.188	          69	          P1	           3	negativeLargeBright	vp12
     125.000	          69	          P1	           4	negativeSmallBright	vp12
      82.031	          69	          P1	           5	   neutralLargeDark	vp12
     105.469	          69	          P1	           6	   neutralSmallDark	vp12
     121.094	          69	          P1	           7	 neutralLargeBright	vp12
     125.000	          69	          P1	           8	 neutralSmallBright	vp12
     113.281	          69	          P1	           1	  negativeLargeDark	vp13
     132.813	          69	          P1	           2	  negativeSmallDark	vp13
     148.438	          69	          P1	           3	negativeLargeBright	vp13
     148.438	          69	          P1	           4	negativeSmallBright	vp13
     117.188	          69	          P1	           5	   neutralLargeDark	vp13
     148.438	          69	          P1	           6	   neutralSmallDark	vp13
     140.625	          69	          P1	           7	 neutralLargeBright	vp13
     148.438	          69	          P1	           8	 neutralSmallBright	vp13
      93.750	          69	          P1	           1	  negativeLargeDark	vp14
     109.375	          69	          P1	           2	  negativeSmallDark	vp14
     121.094	          69	          P1	           3	negativeLargeBright	vp14
     109.375	          69	          P1	           4	negativeSmallBright	vp14
      89.844	          69	          P1	           5	   neutralLargeDark	vp14
     117.188	          69	          P1	           6	   neutralSmallDark	vp14
     101.563	          69	          P1	           7	 neutralLargeBright	vp14
     144.531	          69	          P1	           8	 neutralSmallBright	vp14
     113.281	          69	          P1	           1	  negativeLargeDark	vp15
     101.563	          69	          P1	           2	  negativeSmallDark	vp15
     128.906	          69	          P1	           3	negativeLargeBright	vp15
     128.906	          69	          P1	           4	negativeSmallBright	vp15
      97.656	          69	          P1	           5	   neutralLargeDark	vp15
     109.375	          69	          P1	           6	   neutralSmallDark	vp15
     128.906	          69	          P1	           7	 neutralLargeBright	vp15
     117.188	          69	          P1	           8	 neutralSmallBright	vp15
      89.844	          69	          P1	           1	  negativeLargeDark	vp16
     117.188	          69	          P1	           2	  negativeSmallDark	vp16
     140.625	          69	          P1	           3	negativeLargeBright	vp16
      74.219	          69	          P1	           4	negativeSmallBright	vp16
     113.281	          69	          P1	           5	   neutralLargeDark	vp16
     117.188	          69	          P1	           6	   neutralSmallDark	vp16
     140.625	          69	          P1	           7	 neutralLargeBright	vp16
     144.531	          69	          P1	           8	 neutralSmallBright	vp16
      93.750	          69	          P1	           1	  negativeLargeDark	vp17
     128.906	          69	          P1	           2	  negativeSmallDark	vp17
     136.719	          69	          P1	           3	negativeLargeBright	vp17
     136.719	          69	          P1	           4	negativeSmallBright	vp17
      89.844	          69	          P1	           5	   neutralLargeDark	vp17
     128.906	          69	          P1	           6	   neutralSmallDark	vp17
     136.719	          69	          P1	           7	 neutralLargeBright	vp17
     140.625	          69	          P1	           8	 neutralSmallBright	vp17
      89.844	          69	          P1	           1	  negativeLargeDark	vp18
     121.094	          69	          P1	           2	  negativeSmallDark	vp18
     132.813	          69	          P1	           3	negativeLargeBright	vp18
     148.438	          69	          P1	           4	negativeSmallBright	vp18
     113.281	          69	          P1	           5	   neutralLargeDark	vp18
     117.188	          69	          P1	           6	   neutralSmallDark	vp18
     132.813	          69	          P1	           7	 neutralLargeBright	vp18
     140.625	          69	          P1	           8	 neutralSmallBright	vp18
      93.750	          69	          P1	           1	  negativeLargeDark	vp19
      89.844	          69	          P1	           2	  negativeSmallDark	vp19
     144.531	          69	          P1	           3	negativeLargeBright	vp19
      85.938	          69	          P1	           4	negativeSmallBright	vp19
      85.938	          69	          P1	           5	   neutralLargeDark	vp19
      89.844	          69	          P1	           6	   neutralSmallDark	vp19
     140.625	          69	          P1	           7	 neutralLargeBright	vp19
      85.938	          69	          P1	           8	 neutralSmallBright	vp19
     117.188	          69	          P1	           1	  negativeLargeDark	vp20
     121.094	          69	          P1	           2	  negativeSmallDark	vp20
     144.531	          69	          P1	           3	negativeLargeBright	vp20
     113.281	          69	          P1	           4	negativeSmallBright	vp20
     144.531	          69	          P1	           5	   neutralLargeDark	vp20
     117.188	          69	          P1	           6	   neutralSmallDark	vp20
      70.313	          69	          P1	           7	 neutralLargeBright	vp20
     136.719	          69	          P1	           8	 neutralSmallBright	vp20
